"Plot Title: 22368007"
"#","Date Time, GMT-08:00","Low Range, μS/cm (LGR S/N: 22368007, SEN S/N: 22368007)","Temp, °C (LGR S/N: 22368007, SEN S/N: 22368007)","Coupler Detached (LGR S/N: 22368007)","Coupler Attached (LGR S/N: 22368007)","Host Connected (LGR S/N: 22368007)","Stopped (LGR S/N: 22368007)","End Of File (LGR S/N: 22368007)"
43,01/21/26 07:00:00 AM,194.5,9.20,,,,,
44,01/21/26 07:30:00 AM,194.6,9.14,,,,,
45,01/21/26 08:00:00 AM,194.5,9.09,,,,,
46,01/21/26 08:30:00 AM,194.6,9.08,,,,,
47,01/21/26 09:00:00 AM,195.5,9.07,,,,,
48,01/21/26 09:30:00 AM,194.8,9.11,,,,,
49,01/21/26 10:00:00 AM,195.3,9.21,,,,,
50,01/21/26 10:30:00 AM,195.8,9.48,,,,,
51,01/21/26 11:00:00 AM,196.6,9.70,,,,,
52,01/21/26 11:30:00 AM,197.1,9.84,,,,,
53,01/21/26 12:00:00 PM,197.7,9.99,,,,,
54,01/21/26 12:30:00 PM,198.5,10.09,,,,,
55,01/21/26 01:00:00 PM,199.7,10.26,,,,,
56,01/21/26 01:30:00 PM,200.9,10.61,,,,,
57,01/21/26 02:00:00 PM,202.0,10.81,,,,,
58,01/21/26 02:30:00 PM,202.7,10.88,,,,,
59,01/21/26 03:00:00 PM,203.4,10.99,,,,,
60,01/21/26 03:30:00 PM,203.9,11.06,,,,,
61,01/21/26 04:00:00 PM,203.9,11.06,,,,,
62,01/21/26 04:30:00 PM,203.6,10.99,,,,,
63,01/21/26 05:00:00 PM,203.5,10.96,,,,,
64,01/21/26 05:30:00 PM,203.1,10.89,,,,,
65,01/21/26 06:00:00 PM,202.7,10.83,,,,,
66,01/21/26 06:30:00 PM,202.5,10.78,,,,,
67,01/21/26 07:00:00 PM,202.2,10.72,,,,,
68,01/21/26 07:30:00 PM,201.8,10.59,,,,,
69,01/21/26 08:00:00 PM,201.2,10.43,,,,,
70,01/21/26 08:30:00 PM,201.0,10.39,,,,,
71,01/21/26 09:00:00 PM,201.1,10.33,,,,,
72,01/21/26 09:30:00 PM,202.7,10.23,,,,,
73,01/21/26 10:00:00 PM,200.5,10.12,,,,,
74,01/21/26 10:30:00 PM,199.9,10.06,,,,,
75,01/21/26 11:00:00 PM,199.1,9.95,,,,,
76,01/21/26 11:30:00 PM,198.4,9.89,,,,,
77,01/22/26 12:00:00 AM,198.3,9.86,,,,,
78,01/22/26 12:30:00 AM,198.3,9.84,,,,,
79,01/22/26 01:00:00 AM,198.3,9.80,,,,,
80,01/22/26 01:30:00 AM,198.2,9.72,,,,,
81,01/22/26 02:00:00 AM,198.3,9.66,,,,,
82,01/22/26 02:30:00 AM,197.9,9.48,,,,,
83,01/22/26 03:00:00 AM,195.3,9.32,,,,,
84,01/22/26 03:30:00 AM,195.1,9.28,,,,,
85,01/22/26 04:00:00 AM,195.5,9.24,,,,,
86,01/22/26 04:30:00 AM,195.1,9.18,,,,,
87,01/22/26 05:00:00 AM,194.7,9.08,,,,,
88,01/22/26 05:30:00 AM,193.1,8.97,,,,,
89,01/22/26 06:00:00 AM,192.8,8.81,,,,,
90,01/22/26 06:30:00 AM,192.6,8.74,,,,,
91,01/22/26 07:00:00 AM,193.2,8.62,,,,,
92,01/22/26 07:30:00 AM,193.4,8.57,,,,,
93,01/22/26 08:00:00 AM,193.0,8.51,,,,,
94,01/22/26 08:30:00 AM,194.3,8.52,,,,,
95,01/22/26 09:00:00 AM,195.6,8.59,,,,,
96,01/22/26 09:30:00 AM,196.1,8.71,,,,,
97,01/22/26 10:00:00 AM,196.7,8.83,,,,,
98,01/22/26 10:30:00 AM,198.1,8.98,,,,,
99,01/22/26 11:00:00 AM,199.0,9.16,,,,,
100,01/22/26 11:30:00 AM,200.4,9.48,,,,,
101,01/22/26 12:00:00 PM,200.7,9.73,,,,,
102,01/22/26 12:30:00 PM,202.9,10.03,,,,,
103,01/22/26 01:00:00 PM,202.6,10.39,,,,,
104,01/22/26 01:30:00 PM,203.4,10.71,,,,,
105,01/22/26 02:00:00 PM,204.4,11.07,,,,,
106,01/22/26 02:30:00 PM,210.5,11.47,,,,,
107,01/22/26 03:00:00 PM,207.4,11.96,,,,,
108,01/22/26 03:30:00 PM,209.4,12.19,,,,,
109,01/22/26 04:00:00 PM,209.5,12.34,,,,,
110,01/22/26 04:30:00 PM,210.0,12.40,,,,,
111,01/22/26 05:00:00 PM,212.2,12.46,,,,,
112,01/22/26 05:30:00 PM,210.7,12.46,,,,,
113,01/22/26 06:00:00 PM,210.2,12.36,,,,,
114,01/22/26 06:30:00 PM,208.2,11.91,,,,,
115,01/22/26 07:00:00 PM,209.2,11.88,,,,,
116,01/22/26 07:30:00 PM,208.8,11.77,,,,,
117,01/22/26 08:00:00 PM,206.7,11.54,,,,,
118,01/22/26 08:30:00 PM,206.3,11.43,,,,,
119,01/22/26 09:00:00 PM,206.9,11.23,,,,,
120,01/22/26 09:30:00 PM,204.9,11.01,,,,,
121,01/22/26 10:00:00 PM,203.5,10.79,,,,,
122,01/22/26 10:30:00 PM,202.9,10.66,,,,,
123,01/22/26 11:00:00 PM,201.6,10.43,,,,,
124,01/22/26 11:30:00 PM,201.0,10.26,,,,,
125,01/23/26 12:00:00 AM,200.6,10.12,,,,,
126,01/23/26 12:30:00 AM,199.9,9.98,,,,,
127,01/23/26 01:00:00 AM,199.6,9.88,,,,,
128,01/23/26 01:30:00 AM,199.5,9.75,,,,,
129,01/23/26 02:00:00 AM,198.1,9.46,,,,,
130,01/23/26 02:30:00 AM,197.7,9.22,,,,,
131,01/23/26 03:00:00 AM,197.3,9.10,,,,,
132,01/23/26 03:30:00 AM,198.3,9.05,,,,,
133,01/23/26 04:00:00 AM,198.2,9.01,,,,,
134,01/23/26 04:30:00 AM,198.4,8.99,,,,,
135,01/23/26 05:00:00 AM,198.7,8.97,,,,,
136,01/23/26 05:30:00 AM,200.1,8.92,,,,,
137,01/23/26 06:00:00 AM,200.6,8.88,,,,,
138,01/23/26 06:30:00 AM,201.0,8.83,,,,,
139,01/23/26 07:00:00 AM,204.8,8.77,,,,,
140,01/23/26 07:30:00 AM,206.1,8.77,,,,,
141,01/23/26 08:00:00 AM,206.2,8.76,,,,,
142,01/23/26 08:30:00 AM,204.5,8.76,,,,,
143,01/23/26 09:00:00 AM,203.2,8.82,,,,,
144,01/23/26 09:30:00 AM,202.1,8.91,,,,,
145,01/23/26 10:00:00 AM,201.9,9.03,,,,,
146,01/23/26 10:30:00 AM,202.0,9.20,,,,,
147,01/23/26 11:00:00 AM,203.2,9.48,,,,,
148,01/23/26 11:30:00 AM,203.7,9.69,,,,,
149,01/23/26 12:00:00 PM,203.2,9.88,,,,,
150,01/23/26 12:30:00 PM,205.9,10.01,,,,,
151,01/23/26 01:00:00 PM,205.2,10.23,,,,,
152,01/23/26 01:30:00 PM,206.8,10.43,,,,,
153,01/23/26 02:00:00 PM,207.5,10.56,,,,,
154,01/23/26 02:30:00 PM,211.4,10.66,,,,,
155,01/23/26 03:00:00 PM,209.4,10.76,,,,,
156,01/23/26 03:30:00 PM,209.8,10.83,,,,,
157,01/23/26 04:00:00 PM,212.6,10.85,,,,,
158,01/23/26 04:30:00 PM,210.6,10.90,,,,,
159,01/23/26 05:00:00 PM,211.2,10.98,,,,,
160,01/23/26 05:30:00 PM,211.6,10.96,,,,,
161,01/23/26 06:00:00 PM,211.5,10.94,,,,,
162,01/23/26 06:30:00 PM,211.4,10.89,,,,,
163,01/23/26 07:00:00 PM,211.2,10.83,,,,,
164,01/23/26 07:30:00 PM,210.9,10.78,,,,,
165,01/23/26 08:00:00 PM,210.4,10.72,,,,,
166,01/23/26 08:30:00 PM,209.7,10.67,,,,,
167,01/23/26 09:00:00 PM,209.5,10.62,,,,,
168,01/23/26 09:30:00 PM,208.7,10.60,,,,,
169,01/23/26 10:00:00 PM,208.3,10.55,,,,,
170,01/23/26 10:30:00 PM,207.5,10.53,,,,,
171,01/23/26 11:00:00 PM,207.3,10.45,,,,,
172,01/23/26 11:30:00 PM,208.9,10.38,,,,,
173,01/24/26 12:00:00 AM,208.8,10.28,,,,,
174,01/24/26 12:30:00 AM,208.8,10.20,,,,,
175,01/24/26 01:00:00 AM,210.7,10.15,,,,,
176,01/24/26 01:30:00 AM,213.0,10.08,,,,,
177,01/24/26 02:00:00 AM,213.9,10.03,,,,,
178,01/24/26 02:30:00 AM,214.2,9.97,,,,,
179,01/24/26 03:00:00 AM,214.2,9.92,,,,,
180,01/24/26 03:30:00 AM,213.3,9.83,,,,,
181,01/24/26 04:00:00 AM,212.0,9.71,,,,,
182,01/24/26 04:30:00 AM,211.7,9.56,,,,,
183,01/24/26 05:00:00 AM,211.4,9.36,,,,,
184,01/24/26 05:30:00 AM,210.3,9.13,,,,,
185,01/24/26 06:00:00 AM,210.2,9.01,,,,,
186,01/24/26 06:30:00 AM,209.1,8.83,,,,,
187,01/24/26 07:00:00 AM,208.1,8.60,,,,,
188,01/24/26 07:30:00 AM,207.6,8.45,,,,,
189,01/24/26 08:00:00 AM,206.8,8.25,,,,,
190,01/24/26 08:30:00 AM,205.4,8.06,,,,,
191,01/24/26 09:00:00 AM,203.8,8.06,,,,,
192,01/24/26 09:30:00 AM,205.9,8.49,,,,,
193,01/24/26 10:00:00 AM,209.7,8.86,,,,,
194,01/24/26 10:30:00 AM,211.5,9.46,,,,,
195,01/24/26 11:00:00 AM,214.4,10.01,,,,,
196,01/24/26 11:30:00 AM,215.0,10.65,,,,,
197,01/24/26 12:00:00 PM,214.3,11.27,,,,,
198,01/24/26 12:30:00 PM,218.8,11.94,,,,,
199,01/24/26 01:00:00 PM,220.8,12.46,,,,,
200,01/24/26 01:30:00 PM,221.7,12.91,,,,,
201,01/24/26 02:00:00 PM,228.0,13.23,,,,,
202,01/24/26 02:30:00 PM,235.0,13.52,,,,,
203,01/24/26 03:00:00 PM,230.6,13.55,,,,,
204,01/24/26 03:30:00 PM,228.8,13.52,,,,,
205,01/24/26 04:00:00 PM,226.8,13.36,,,,,
206,01/24/26 04:30:00 PM,223.1,13.03,,,,,
207,01/24/26 05:00:00 PM,219.9,12.65,,,,,
208,01/24/26 05:30:00 PM,216.8,12.25,,,,,
209,01/24/26 06:00:00 PM,215.2,11.84,,,,,
210,01/24/26 06:30:00 PM,213.3,11.54,,,,,
211,01/24/26 07:00:00 PM,211.4,11.10,,,,,
212,01/24/26 07:30:00 PM,209.7,10.77,,,,,
213,01/24/26 08:00:00 PM,209.9,10.38,,,,,
214,01/24/26 08:30:00 PM,208.5,10.16,,,,,
215,01/24/26 09:00:00 PM,210.9,10.00,,,,,
216,01/24/26 09:30:00 PM,209.3,9.98,,,,,
217,01/24/26 10:00:00 PM,207.2,9.81,,,,,
218,01/24/26 10:30:00 PM,204.8,9.71,,,,,
219,01/24/26 11:00:00 PM,202.2,9.61,,,,,
220,01/24/26 11:30:00 PM,201.2,9.42,,,,,
221,01/25/26 12:00:00 AM,200.9,9.21,,,,,
222,01/25/26 12:30:00 AM,200.7,9.07,,,,,
223,01/25/26 01:00:00 AM,200.6,8.98,,,,,
224,01/25/26 01:30:00 AM,199.8,8.80,,,,,
225,01/25/26 02:00:00 AM,198.3,8.49,,,,,
226,01/25/26 02:30:00 AM,197.8,8.40,,,,,
227,01/25/26 03:00:00 AM,196.2,8.12,,,,,
228,01/25/26 03:30:00 AM,195.6,8.00,,,,,
229,01/25/26 04:00:00 AM,195.5,7.93,,,,,
230,01/25/26 04:30:00 AM,194.8,7.80,,,,,
231,01/25/26 05:00:00 AM,193.0,7.53,,,,,
232,01/25/26 05:30:00 AM,191.8,7.31,,,,,
233,01/25/26 06:00:00 AM,197.0,7.17,,,,,
234,01/25/26 06:30:00 AM,188.5,6.72,,,,,
235,01/25/26 07:00:00 AM,188.6,6.73,,,,,
236,01/25/26 07:30:00 AM,188.8,6.75,,,,,
237,01/25/26 08:00:00 AM,186.7,6.34,,,,,
238,01/25/26 08:30:00 AM,187.4,6.45,,,,,
239,01/25/26 09:00:00 AM,188.3,6.55,,,,,
240,01/25/26 09:30:00 AM,188.9,6.62,,,,,
241,01/25/26 10:00:00 AM,189.8,6.77,,,,,
242,01/25/26 10:30:00 AM,191.2,7.00,,,,,
243,01/25/26 11:00:00 AM,192.5,7.19,,,,,
244,01/25/26 11:30:00 AM,193.6,7.35,,,,,
245,01/25/26 12:00:00 PM,194.4,7.50,,,,,
246,01/25/26 12:30:00 PM,195.7,7.67,,,,,
247,01/25/26 01:00:00 PM,196.9,7.91,,,,,
248,01/25/26 01:30:00 PM,197.6,8.12,,,,,
249,01/25/26 02:00:00 PM,198.4,8.35,,,,,
250,01/25/26 02:30:00 PM,199.8,8.64,,,,,
251,01/25/26 03:00:00 PM,201.2,8.99,,,,,
252,01/25/26 03:30:00 PM,202.3,9.31,,,,,
253,01/25/26 04:00:00 PM,202.8,9.39,,,,,
254,01/25/26 04:30:00 PM,203.2,9.53,,,,,
255,01/25/26 05:00:00 PM,203.4,9.56,,,,,
256,01/25/26 05:30:00 PM,203.8,9.67,,,,,
257,01/25/26 06:00:00 PM,204.2,9.81,,,,,
258,01/25/26 06:30:00 PM,204.0,9.86,,,,,
259,01/25/26 07:00:00 PM,202.7,9.80,,,,,
260,01/25/26 07:30:00 PM,202.0,9.71,,,,,
261,01/25/26 08:00:00 PM,201.0,9.52,,,,,
262,01/25/26 08:30:00 PM,200.5,9.35,,,,,
263,01/25/26 09:00:00 PM,200.4,9.13,,,,,
264,01/25/26 09:30:00 PM,200.3,8.87,,,,,
265,01/25/26 10:00:00 PM,202.4,8.76,,,,,
266,01/25/26 10:30:00 PM,202.4,8.60,,,,,
267,01/25/26 11:00:00 PM,201.7,8.48,,,,,
268,01/25/26 11:30:00 PM,202.2,8.32,,,,,
269,01/26/26 12:00:00 AM,201.0,8.10,,,,,
270,01/26/26 12:30:00 AM,200.7,7.93,,,,,
271,01/26/26 01:00:00 AM,200.0,7.73,,,,,
272,01/26/26 01:30:00 AM,199.4,7.58,,,,,
273,01/26/26 02:00:00 AM,202.2,7.46,,,,,
274,01/26/26 02:30:00 AM,203.3,7.39,,,,,
275,01/26/26 03:00:00 AM,202.2,7.29,,,,,
276,01/26/26 03:30:00 AM,201.0,7.28,,,,,
277,01/26/26 04:00:00 AM,198.4,7.27,,,,,
278,01/26/26 04:30:00 AM,197.8,7.17,,,,,
279,01/26/26 05:00:00 AM,197.1,7.10,,,,,
280,01/26/26 05:30:00 AM,196.1,7.01,,,,,
281,01/26/26 06:00:00 AM,195.1,6.85,,,,,
282,01/26/26 06:30:00 AM,194.0,6.69,,,,,
283,01/26/26 07:00:00 AM,193.5,6.57,,,,,
284,01/26/26 07:30:00 AM,193.8,6.39,,,,,
285,01/26/26 08:00:00 AM,191.6,6.24,,,,,
286,01/26/26 08:30:00 AM,191.0,6.12,,,,,
287,01/26/26 09:00:00 AM,191.6,6.22,,,,,
288,01/26/26 09:30:00 AM,191.7,6.30,,,,,
289,01/26/26 10:00:00 AM,192.6,6.54,,,,,
290,01/26/26 10:30:00 AM,194.0,7.01,,,,,
291,01/26/26 11:00:00 AM,197.5,7.47,,,,,
292,01/26/26 11:30:00 AM,202.5,8.26,,,,,
293,01/26/26 12:00:00 PM,207.0,8.90,,,,,
294,01/26/26 12:30:00 PM,212.5,9.78,,,,,
295,01/26/26 01:00:00 PM,216.1,10.28,,,,,
296,01/26/26 01:30:00 PM,219.0,10.73,,,,,
297,01/26/26 02:00:00 PM,221.7,11.09,,,,,
298,01/26/26 02:30:00 PM,226.9,12.10,,,,,
299,01/26/26 03:00:00 PM,227.4,12.33,,,,,
300,01/26/26 03:30:00 PM,228.0,12.44,,,,,
301,01/26/26 04:00:00 PM,228.4,12.56,,,,,
302,01/26/26 04:30:00 PM,232.1,13.37,,,,,
303,01/26/26 05:00:00 PM,231.5,13.10,,,,,
304,01/26/26 05:30:00 PM,231.4,12.86,,,,,
305,01/26/26 06:00:00 PM,230.9,12.73,,,,,
306,01/26/26 06:30:00 PM,229.6,12.41,,,,,
307,01/26/26 07:00:00 PM,230.5,12.14,,,,,
308,01/26/26 07:30:00 PM,230.5,11.89,,,,,
309,01/26/26 08:00:00 PM,231.3,11.71,,,,,
310,01/26/26 08:30:00 PM,230.9,11.54,,,,,
311,01/26/26 09:00:00 PM,229.4,11.28,,,,,
312,01/26/26 09:30:00 PM,226.5,11.02,,,,,
313,01/26/26 10:00:00 PM,225.4,10.84,,,,,
314,01/26/26 10:30:00 PM,224.0,10.65,,,,,
315,01/26/26 11:00:00 PM,220.4,10.32,,,,,
316,01/26/26 11:30:00 PM,219.3,10.09,,,,,
317,01/27/26 12:00:00 AM,219.0,9.80,,,,,
318,01/27/26 12:30:00 AM,217.7,9.59,,,,,
319,01/27/26 01:00:00 AM,216.6,9.41,,,,,
320,01/27/26 01:30:00 AM,215.2,9.10,,,,,
321,01/27/26 02:00:00 AM,214.4,8.94,,,,,
322,01/27/26 02:30:00 AM,213.8,8.80,,,,,
323,01/27/26 03:00:00 AM,213.1,8.63,,,,,
324,01/27/26 03:30:00 AM,212.6,8.53,,,,,
325,01/27/26 04:00:00 AM,211.7,8.37,,,,,
326,01/27/26 04:30:00 AM,210.5,8.21,,,,,
327,01/27/26 05:00:00 AM,208.9,8.10,,,,,
328,01/27/26 05:30:00 AM,208.0,7.91,,,,,
329,01/27/26 06:00:00 AM,214.3,7.72,,,,,
330,01/27/26 06:30:00 AM,203.8,7.42,,,,,
331,01/27/26 07:00:00 AM,203.3,7.36,,,,,
332,01/27/26 07:30:00 AM,205.2,7.20,,,,,
333,01/27/26 08:00:00 AM,202.8,7.12,,,,,
334,01/27/26 08:30:00 AM,202.8,7.11,,,,,
335,01/27/26 09:00:00 AM,203.2,7.12,,,,,
336,01/27/26 09:30:00 AM,204.1,7.24,,,,,
337,01/27/26 10:00:00 AM,205.0,7.40,,,,,
338,01/27/26 10:30:00 AM,206.6,7.64,,,,,
339,01/27/26 11:00:00 AM,206.9,7.73,,,,,
340,01/27/26 11:30:00 AM,212.6,8.07,,,,,
341,01/27/26 12:00:00 PM,214.1,8.38,,,,,
342,01/27/26 12:30:00 PM,213.5,8.86,,,,,
343,01/27/26 01:00:00 PM,217.4,9.36,,,,,
344,01/27/26 01:30:00 PM,219.1,9.82,,,,,
345,01/27/26 02:00:00 PM,222.0,10.42,,,,,
346,01/27/26 02:30:00 PM,223.9,10.85,,,,,
347,01/27/26 03:00:00 PM,225.5,11.22,,,,,
348,01/27/26 03:30:00 PM,226.7,11.74,,,,,
349,01/27/26 04:00:00 PM,227.5,11.99,,,,,
350,01/27/26 04:30:00 PM,228.5,12.23,,,,,
351,01/27/26 05:00:00 PM,228.6,12.35,,,,,
352,01/27/26 05:30:00 PM,228.8,12.44,,,,,
353,01/27/26 06:00:00 PM,227.5,12.33,,,,,
354,01/27/26 06:30:00 PM,227.3,12.33,,,,,
355,01/27/26 07:00:00 PM,224.7,12.29,,,,,
356,01/27/26 07:30:00 PM,224.1,12.11,,,,,
357,01/27/26 08:00:00 PM,223.5,12.12,,,,,
358,01/27/26 08:30:00 PM,222.5,12.02,,,,,
359,01/27/26 09:00:00 PM,221.6,11.95,,,,,
360,01/27/26 09:30:00 PM,221.2,11.90,,,,,
361,01/27/26 10:00:00 PM,220.5,11.83,,,,,
362,01/27/26 10:30:00 PM,219.7,11.73,,,,,
363,01/27/26 11:00:00 PM,219.5,11.62,,,,,
364,01/27/26 11:30:00 PM,219.8,11.58,,,,,
365,01/28/26 12:00:00 AM,219.5,11.54,,,,,
366,01/28/26 12:30:00 AM,219.1,11.50,,,,,
367,01/28/26 01:00:00 AM,218.7,11.47,,,,,
368,01/28/26 01:30:00 AM,218.3,11.41,,,,,
369,01/28/26 02:00:00 AM,217.7,11.37,,,,,
370,01/28/26 02:30:00 AM,217.4,11.32,,,,,
371,01/28/26 03:00:00 AM,217.2,11.24,,,,,
372,01/28/26 03:30:00 AM,216.9,11.17,,,,,
373,01/28/26 04:00:00 AM,216.0,10.99,,,,,
374,01/28/26 04:30:00 AM,215.1,10.82,,,,,
375,01/28/26 05:00:00 AM,217.0,10.50,,,,,
376,01/28/26 05:30:00 AM,214.9,10.38,,,,,
377,01/28/26 06:00:00 AM,214.7,10.33,,,,,
378,01/28/26 06:30:00 AM,215.2,10.22,,,,,
379,01/28/26 07:00:00 AM,216.1,10.14,,,,,
380,01/28/26 07:30:00 AM,220.4,9.95,,,,,
381,01/28/26 08:00:00 AM,224.6,9.93,,,,,
382,01/28/26 08:30:00 AM,226.8,10.00,,,,,
383,01/28/26 09:00:00 AM,230.2,10.21,,,,,
384,01/28/26 09:30:00 AM,232.2,10.45,,,,,
385,01/28/26 10:00:00 AM,238.0,10.92,,,,,
386,01/28/26 10:30:00 AM,242.7,11.39,,,,,
387,01/28/26 11:00:00 AM,244.6,11.67,,,,,
388,01/28/26 11:30:00 AM,246.0,11.97,,,,,
389,01/28/26 12:00:00 PM,245.6,12.44,,,,,
390,01/28/26 12:30:00 PM,251.5,12.90,,,,,
391,01/28/26 01:00:00 PM,259.8,13.35,,,,,
392,01/28/26 01:30:00 PM,265.4,13.73,,,,,
393,01/28/26 02:00:00 PM,268.9,14.18,,,,,
394,01/28/26 02:30:00 PM,275.8,14.52,,,,,
395,01/28/26 03:00:00 PM,263.5,14.73,,,,,
396,01/28/26 03:30:00 PM,262.4,14.83,,,,,
397,01/28/26 04:00:00 PM,270.0,14.80,,,,,
398,01/28/26 04:30:00 PM,276.1,14.63,,,,,
399,01/28/26 05:00:00 PM,276.7,14.33,,,,,
400,01/28/26 05:30:00 PM,277.2,14.15,,,,,
401,01/28/26 06:00:00 PM,269.5,13.83,,,,,
402,01/28/26 06:30:00 PM,270.4,13.59,,,,,
403,01/28/26 07:00:00 PM,276.6,13.30,,,,,
404,01/28/26 07:30:00 PM,276.8,13.10,,,,,
405,01/28/26 08:00:00 PM,272.5,12.69,,,,,
406,01/28/26 08:30:00 PM,269.2,12.45,,,,,
407,01/28/26 09:00:00 PM,269.1,12.18,,,,,
408,01/28/26 09:30:00 PM,269.7,11.96,,,,,
409,01/28/26 10:00:00 PM,267.9,11.69,,,,,
410,01/28/26 10:30:00 PM,265.9,11.45,,,,,
411,01/28/26 11:00:00 PM,264.4,11.34,,,,,
412,01/28/26 11:30:00 PM,262.2,11.05,,,,,
413,01/29/26 12:00:00 AM,259.6,10.93,,,,,
414,01/29/26 12:30:00 AM,257.4,10.71,,,,,
415,01/29/26 01:00:00 AM,254.9,10.51,,,,,
416,01/29/26 01:30:00 AM,253.9,10.46,,,,,
417,01/29/26 02:00:00 AM,253.5,10.40,,,,,
418,01/29/26 02:30:00 AM,253.0,10.28,,,,,
419,01/29/26 03:00:00 AM,251.8,10.10,,,,,
420,01/29/26 03:30:00 AM,250.7,9.97,,,,,
421,01/29/26 04:00:00 AM,249.8,9.91,,,,,
422,01/29/26 04:30:00 AM,249.0,9.80,,,,,
423,01/29/26 05:00:00 AM,248.7,9.69,,,,,
424,01/29/26 05:30:00 AM,247.8,9.55,,,,,
425,01/29/26 06:00:00 AM,246.6,9.46,,,,,
426,01/29/26 06:30:00 AM,244.9,9.31,,,,,
427,01/29/26 07:00:00 AM,244.6,9.16,,,,,
428,01/29/26 07:30:00 AM,242.9,9.02,,,,,
429,01/29/26 08:00:00 AM,242.2,8.92,,,,,
430,01/29/26 08:30:00 AM,241.0,8.80,,,,,
431,01/29/26 09:00:00 AM,239.8,8.65,,,,,
432,01/29/26 09:30:00 AM,238.7,8.65,,,,,
433,01/29/26 10:00:00 AM,237.8,8.83,,,,,
434,01/29/26 10:30:00 AM,238.1,8.93,,,,,
435,01/29/26 11:00:00 AM,238.6,9.03,,,,,
436,01/29/26 11:30:00 AM,239.1,9.14,,,,,
437,01/29/26 12:00:00 PM,251.0,9.66,,,,,
438,01/29/26 12:30:00 PM,243.8,9.97,,,,,
439,01/29/26 01:00:00 PM,247.4,10.60,,,,,
440,01/29/26 01:30:00 PM,249.6,12.14,,,,,
441,01/29/26 02:00:00 PM,262.3,13.25,,,,,
442,01/29/26 02:30:00 PM,263.4,13.94,,,,,
443,01/29/26 03:00:00 PM,267.6,14.28,,,,,
444,01/29/26 03:30:00 PM,266.6,14.38,,,,,
445,01/29/26 04:00:00 PM,266.1,14.32,,,,,
446,01/29/26 04:30:00 PM,265.9,14.30,,,,,
447,01/29/26 05:00:00 PM,266.0,14.31,,,,,
448,01/29/26 05:30:00 PM,266.0,14.26,,,,,
449,01/29/26 06:00:00 PM,267.1,14.24,,,,,
450,01/29/26 06:30:00 PM,266.9,14.20,,,,,
451,01/29/26 07:00:00 PM,266.0,14.02,,,,,
452,01/29/26 07:30:00 PM,268.2,13.87,,,,,
453,01/29/26 08:00:00 PM,267.9,13.71,,,,,
