"Plot Title: 22368006"
"#","Date Time, GMT-08:00","Low Range, μS/cm (LGR S/N: 22368006, SEN S/N: 22368006)","Temp, °C (LGR S/N: 22368006, SEN S/N: 22368006)","Coupler Detached (LGR S/N: 22368006)","Coupler Attached (LGR S/N: 22368006)","Host Connected (LGR S/N: 22368006)","Stopped (LGR S/N: 22368006)","End Of File (LGR S/N: 22368006)"
64,11/19/25 08:30:00 PM,356.4,14.20,,,,,
65,11/19/25 09:00:00 PM,355.1,14.06,,,,,
66,11/19/25 09:30:00 PM,354.1,13.94,,,,,
67,11/19/25 10:00:00 PM,353.4,13.86,,,,,
68,11/19/25 10:30:00 PM,353.3,13.80,,,,,
69,11/19/25 11:00:00 PM,353.2,13.72,,,,,
70,11/19/25 11:30:00 PM,353.1,13.62,,,,,
71,11/20/25 12:00:00 AM,352.6,13.55,,,,,
72,11/20/25 12:30:00 AM,352.0,13.47,,,,,
73,11/20/25 01:00:00 AM,351.3,13.40,,,,,
74,11/20/25 01:30:00 AM,350.9,13.36,,,,,
75,11/20/25 02:00:00 AM,350.4,13.30,,,,,
76,11/20/25 02:30:00 AM,349.4,13.24,,,,,
77,11/20/25 03:00:00 AM,348.5,13.19,,,,,
78,11/20/25 03:30:00 AM,347.2,13.15,,,,,
79,11/20/25 04:00:00 AM,345.1,13.06,,,,,
80,11/20/25 04:30:00 AM,344.2,13.00,,,,,
81,11/20/25 05:00:00 AM,344.4,12.96,,,,,
82,11/20/25 05:30:00 AM,345.0,12.93,,,,,
83,11/20/25 06:00:00 AM,345.0,12.89,,,,,
84,11/20/25 06:30:00 AM,344.2,12.81,,,,,
85,11/20/25 07:00:00 AM,343.1,12.74,,,,,
86,11/20/25 07:30:00 AM,342.8,12.72,,,,,
87,11/20/25 08:00:00 AM,342.3,12.68,,,,,
88,11/20/25 08:30:00 AM,341.7,12.65,,,,,
89,11/20/25 09:00:00 AM,341.4,12.65,,,,,
90,11/20/25 09:30:00 AM,341.6,12.70,,,,,
91,11/20/25 10:00:00 AM,342.5,12.77,,,,,
92,11/20/25 10:30:00 AM,343.5,12.85,,,,,
93,11/20/25 11:00:00 AM,344.4,12.91,,,,,
94,11/20/25 11:30:00 AM,346.1,13.08,,,,,
95,11/20/25 12:00:00 PM,348.9,13.35,,,,,
96,11/20/25 12:30:00 PM,349.0,13.46,,,,,
97,11/20/25 01:00:00 PM,351.5,13.66,,,,,
98,11/20/25 01:30:00 PM,352.7,13.84,,,,,
99,11/20/25 02:00:00 PM,354.0,14.04,,,,,
100,11/20/25 02:30:00 PM,355.0,14.15,,,,,
101,11/20/25 03:00:00 PM,356.8,14.37,,,,,
102,11/20/25 03:30:00 PM,358.7,14.55,,,,,
103,11/20/25 04:00:00 PM,360.3,14.65,,,,,
104,11/20/25 04:30:00 PM,360.4,14.61,,,,,
105,11/20/25 05:00:00 PM,360.0,14.53,,,,,
106,11/20/25 05:30:00 PM,359.4,14.38,,,,,
107,11/20/25 06:00:00 PM,358.9,14.23,,,,,
108,11/20/25 06:30:00 PM,358.2,14.07,,,,,
109,11/20/25 07:00:00 PM,357.0,13.91,,,,,
110,11/20/25 07:30:00 PM,356.2,13.76,,,,,
111,11/20/25 08:00:00 PM,355.2,13.61,,,,,
112,11/20/25 08:30:00 PM,354.1,13.42,,,,,
113,11/20/25 09:00:00 PM,352.8,13.26,,,,,
114,11/20/25 09:30:00 PM,352.0,13.16,,,,,
115,11/20/25 10:00:00 PM,351.5,13.08,,,,,
116,11/20/25 10:30:00 PM,351.2,13.01,,,,,
117,11/20/25 11:00:00 PM,350.1,12.84,,,,,
118,11/20/25 11:30:00 PM,349.3,12.72,,,,,
119,11/21/25 12:00:00 AM,348.2,12.60,,,,,
120,11/21/25 12:30:00 AM,346.6,12.41,,,,,
121,11/21/25 01:00:00 AM,346.4,12.33,,,,,
122,11/21/25 01:30:00 AM,345.7,12.18,,,,,
123,11/21/25 02:00:00 AM,345.9,12.12,,,,,
124,11/21/25 02:30:00 AM,344.9,12.01,,,,,
125,11/21/25 03:00:00 AM,344.3,11.91,,,,,
126,11/21/25 03:30:00 AM,343.3,11.78,,,,,
127,11/21/25 04:00:00 AM,342.2,11.60,,,,,
128,11/21/25 04:30:00 AM,341.1,11.42,,,,,
129,11/21/25 05:00:00 AM,339.5,11.26,,,,,
130,11/21/25 05:30:00 AM,337.5,11.05,,,,,
131,11/21/25 06:00:00 AM,336.6,10.94,,,,,
132,11/21/25 06:30:00 AM,335.6,10.80,,,,,
133,11/21/25 07:00:00 AM,334.8,10.67,,,,,
134,11/21/25 07:30:00 AM,334.4,10.54,,,,,
135,11/21/25 08:00:00 AM,334.2,10.47,,,,,
136,11/21/25 08:30:00 AM,335.3,10.49,,,,,
137,11/21/25 09:00:00 AM,337.2,10.69,,,,,
138,11/21/25 09:30:00 AM,340.2,11.00,,,,,
139,11/21/25 10:00:00 AM,343.7,11.38,,,,,
140,11/21/25 10:30:00 AM,348.1,11.83,,,,,
141,11/21/25 11:00:00 AM,352.6,12.34,,,,,
142,11/21/25 11:30:00 AM,357.6,12.91,,,,,
143,11/21/25 12:00:00 PM,362.9,13.50,,,,,
144,11/21/25 12:30:00 PM,369.2,14.19,,,,,
145,11/21/25 01:00:00 PM,374.8,14.78,,,,,
146,11/21/25 01:30:00 PM,378.8,15.20,,,,,
147,11/21/25 02:00:00 PM,383.3,15.71,,,,,
148,11/21/25 02:30:00 PM,386.3,16.07,,,,,
149,11/21/25 03:00:00 PM,389.0,16.31,,,,,
150,11/21/25 03:30:00 PM,390.2,16.39,,,,,
151,11/21/25 04:00:00 PM,390.8,16.33,,,,,
152,11/21/25 04:30:00 PM,390.7,16.19,,,,,
153,11/21/25 05:00:00 PM,390.4,15.99,,,,,
154,11/21/25 05:30:00 PM,389.2,15.78,,,,,
155,11/21/25 06:00:00 PM,387.2,15.51,,,,,
156,11/21/25 06:30:00 PM,385.2,15.27,,,,,
157,11/21/25 07:00:00 PM,383.4,15.04,,,,,
158,11/21/25 07:30:00 PM,381.6,14.79,,,,,
159,11/21/25 08:00:00 PM,379.9,14.54,,,,,
160,11/21/25 08:30:00 PM,377.7,14.27,,,,,
161,11/21/25 09:00:00 PM,375.6,14.06,,,,,
162,11/21/25 09:30:00 PM,372.6,13.81,,,,,
163,11/21/25 10:00:00 PM,370.4,13.61,,,,,
164,11/21/25 10:30:00 PM,368.4,13.45,,,,,
165,11/21/25 11:00:00 PM,366.0,13.22,,,,,
166,11/21/25 11:30:00 PM,364.4,13.06,,,,,
167,11/22/25 12:00:00 AM,362.5,12.88,,,,,
168,11/22/25 12:30:00 AM,361.0,12.69,,,,,
169,11/22/25 01:00:00 AM,359.1,12.50,,,,,
170,11/22/25 01:30:00 AM,357.6,12.32,,,,,
171,11/22/25 02:00:00 AM,356.2,12.17,,,,,
172,11/22/25 02:30:00 AM,354.6,12.01,,,,,
173,11/22/25 03:00:00 AM,353.3,11.83,,,,,
174,11/22/25 03:30:00 AM,352.0,11.66,,,,,
175,11/22/25 04:00:00 AM,350.0,11.44,,,,,
176,11/22/25 04:30:00 AM,349.1,11.31,,,,,
177,11/22/25 05:00:00 AM,348.3,11.19,,,,,
178,11/22/25 05:30:00 AM,347.2,11.03,,,,,
179,11/22/25 06:00:00 AM,346.2,10.88,,,,,
180,11/22/25 06:30:00 AM,344.9,10.70,,,,,
181,11/22/25 07:00:00 AM,344.1,10.58,,,,,
182,11/22/25 07:30:00 AM,343.6,10.51,,,,,
183,11/22/25 08:00:00 AM,343.6,10.49,,,,,
184,11/22/25 08:30:00 AM,344.0,10.51,,,,,
185,11/22/25 09:00:00 AM,344.5,10.59,,,,,
186,11/22/25 09:30:00 AM,346.2,10.79,,,,,
187,11/22/25 10:00:00 AM,348.6,11.04,,,,,
188,11/22/25 10:30:00 AM,351.7,11.35,,,,,
189,11/22/25 11:00:00 AM,355.0,11.67,,,,,
190,11/22/25 11:30:00 AM,358.4,12.01,,,,,
191,11/22/25 12:00:00 PM,362.1,12.38,,,,,
192,11/22/25 12:30:00 PM,365.7,12.73,,,,,
193,11/22/25 01:00:00 PM,369.6,13.10,,,,,
194,11/22/25 01:30:00 PM,374.4,13.60,,,,,
195,11/22/25 02:00:00 PM,378.9,14.03,,,,,
196,11/22/25 02:30:00 PM,382.9,14.43,,,,,
197,11/22/25 03:00:00 PM,385.8,14.70,,,,,
198,11/22/25 03:30:00 PM,387.5,14.87,,,,,
199,11/22/25 04:00:00 PM,388.5,14.92,,,,,
200,11/22/25 04:30:00 PM,388.4,14.89,,,,,
201,11/22/25 05:00:00 PM,387.3,14.76,,,,,
202,11/22/25 05:30:00 PM,386.2,14.60,,,,,
203,11/22/25 06:00:00 PM,384.9,14.43,,,,,
204,11/22/25 06:30:00 PM,383.2,14.23,,,,,
205,11/22/25 07:00:00 PM,381.4,14.02,,,,,
206,11/22/25 07:30:00 PM,379.2,13.77,,,,,
207,11/22/25 08:00:00 PM,377.7,13.57,,,,,
208,11/22/25 08:30:00 PM,376.2,13.37,,,,,
209,11/22/25 09:00:00 PM,374.5,13.11,,,,,
210,11/22/25 09:30:00 PM,373.3,12.90,,,,,
211,11/22/25 10:00:00 PM,372.3,12.72,,,,,
212,11/22/25 10:30:00 PM,371.1,12.53,,,,,
213,11/22/25 11:00:00 PM,369.7,12.33,,,,,
214,11/22/25 11:30:00 PM,368.4,12.17,,,,,
215,11/23/25 12:00:00 AM,367.2,11.97,,,,,
216,11/23/25 12:30:00 AM,366.0,11.82,,,,,
217,11/23/25 01:00:00 AM,364.8,11.65,,,,,
218,11/23/25 01:30:00 AM,363.8,11.52,,,,,
219,11/23/25 02:00:00 AM,363.0,11.40,,,,,
220,11/23/25 02:30:00 AM,362.0,11.24,,,,,
221,11/23/25 03:00:00 AM,361.4,11.08,,,,,
222,11/23/25 03:30:00 AM,360.8,10.97,,,,,
223,11/23/25 04:00:00 AM,359.6,10.79,,,,,
224,11/23/25 04:30:00 AM,359.3,10.68,,,,,
225,11/23/25 05:00:00 AM,359.0,10.62,,,,,
226,11/23/25 05:30:00 AM,359.0,10.58,,,,,
227,11/23/25 06:00:00 AM,359.3,10.56,,,,,
228,11/23/25 06:30:00 AM,359.4,10.52,,,,,
229,11/23/25 07:00:00 AM,359.4,10.49,,,,,
230,11/23/25 07:30:00 AM,359.3,10.46,,,,,
231,11/23/25 08:00:00 AM,359.5,10.47,,,,,
232,11/23/25 08:30:00 AM,360.1,10.51,,,,,
233,11/23/25 09:00:00 AM,361.1,10.59,,,,,
234,11/23/25 09:30:00 AM,362.5,10.70,,,,,
235,11/23/25 10:00:00 AM,363.9,10.82,,,,,
236,11/23/25 10:30:00 AM,365.7,11.00,,,,,
237,11/23/25 11:00:00 AM,368.0,11.19,,,,,
238,11/23/25 11:30:00 AM,370.1,11.39,,,,,
239,11/23/25 12:00:00 PM,372.3,11.60,,,,,
240,11/23/25 12:30:00 PM,374.7,11.83,,,,,
241,11/23/25 01:00:00 PM,377.6,12.09,,,,,
242,11/23/25 01:30:00 PM,380.7,12.38,,,,,
243,11/23/25 02:00:00 PM,382.6,12.55,,,,,
244,11/23/25 02:30:00 PM,384.7,12.77,,,,,
245,11/23/25 03:00:00 PM,387.2,12.99,,,,,
246,11/23/25 03:30:00 PM,389.3,13.15,,,,,
247,11/23/25 04:00:00 PM,390.3,13.21,,,,,
248,11/23/25 04:30:00 PM,390.5,13.17,,,,,
249,11/23/25 05:00:00 PM,389.7,13.01,,,,,
250,11/23/25 05:30:00 PM,388.7,12.85,,,,,
251,11/23/25 06:00:00 PM,388.5,12.74,,,,,
252,11/23/25 06:30:00 PM,387.6,12.64,,,,,
253,11/23/25 07:00:00 PM,387.0,12.54,,,,,
254,11/23/25 07:30:00 PM,385.7,12.34,,,,,
255,11/23/25 08:00:00 PM,385.1,12.22,,,,,
256,11/23/25 08:30:00 PM,383.2,12.00,,,,,
257,11/23/25 09:00:00 PM,381.9,11.87,,,,,
258,11/23/25 09:30:00 PM,380.5,11.77,,,,,
259,11/23/25 10:00:00 PM,379.1,11.67,,,,,
260,11/23/25 10:30:00 PM,378.6,11.60,,,,,
261,11/23/25 11:00:00 PM,377.8,11.52,,,,,
262,11/23/25 11:30:00 PM,376.9,11.45,,,,,
263,11/24/25 12:00:00 AM,376.2,11.40,,,,,
264,11/24/25 12:30:00 AM,375.5,11.34,,,,,
265,11/24/25 01:00:00 AM,375.0,11.31,,,,,
266,11/24/25 01:30:00 AM,374.7,11.28,,,,,
267,11/24/25 02:00:00 AM,374.7,11.25,,,,,
268,11/24/25 02:30:00 AM,374.7,11.24,,,,,
269,11/24/25 03:00:00 AM,374.3,11.16,,,,,
270,11/24/25 03:30:00 AM,374.6,11.13,,,,,
271,11/24/25 04:00:00 AM,374.7,11.13,,,,,
272,11/24/25 04:30:00 AM,374.9,11.10,,,,,
273,11/24/25 05:00:00 AM,375.4,11.08,,,,,
274,11/24/25 05:30:00 AM,375.4,11.05,,,,,
275,11/24/25 06:00:00 AM,375.4,11.04,,,,,
276,11/24/25 06:30:00 AM,375.2,11.03,,,,,
277,11/24/25 07:00:00 AM,375.0,11.02,,,,,
278,11/24/25 07:30:00 AM,374.9,10.99,,,,,
279,11/24/25 08:00:00 AM,375.2,10.99,,,,,
280,11/24/25 08:30:00 AM,375.8,11.02,,,,,
281,11/24/25 09:00:00 AM,376.6,11.05,,,,,
282,11/24/25 09:30:00 AM,378.1,11.13,,,,,
283,11/24/25 10:00:00 AM,379.5,11.20,,,,,
284,11/24/25 10:30:00 AM,380.8,11.30,,,,,
285,11/24/25 11:00:00 AM,382.3,11.41,,,,,
286,11/24/25 11:30:00 AM,384.1,11.56,,,,,
287,11/24/25 12:00:00 PM,385.3,11.67,,,,,
288,11/24/25 12:30:00 PM,387.3,11.83,,,,,
289,11/24/25 01:00:00 PM,388.8,11.97,,,,,
290,11/24/25 01:30:00 PM,390.3,12.09,,,,,
291,11/24/25 02:00:00 PM,392.2,12.26,,,,,
292,11/24/25 02:30:00 PM,393.8,12.42,,,,,
293,11/24/25 03:00:00 PM,395.6,12.55,,,,,
294,11/24/25 03:30:00 PM,396.7,12.69,,,,,
295,11/24/25 04:00:00 PM,397.6,12.75,,,,,
296,11/24/25 04:30:00 PM,397.9,12.77,,,,,
297,11/24/25 05:00:00 PM,397.9,12.72,,,,,
298,11/24/25 05:30:00 PM,397.4,12.64,,,,,
299,11/24/25 06:00:00 PM,397.1,12.57,,,,,
300,11/24/25 06:30:00 PM,396.7,12.52,,,,,
301,11/24/25 07:00:00 PM,396.5,12.48,,,,,
302,11/24/25 07:30:00 PM,396.2,12.43,,,,,
303,11/24/25 08:00:00 PM,395.7,12.39,,,,,
304,11/24/25 08:30:00 PM,395.5,12.34,,,,,
305,11/24/25 09:00:00 PM,395.5,12.28,,,,,
306,11/24/25 09:30:00 PM,395.3,12.26,,,,,
307,11/24/25 10:00:00 PM,395.4,12.21,,,,,
308,11/24/25 10:30:00 PM,395.6,12.17,,,,,
309,11/24/25 11:00:00 PM,395.6,12.13,,,,,
310,11/24/25 11:30:00 PM,395.1,12.07,,,,,
311,11/25/25 12:00:00 AM,394.8,12.05,,,,,
312,11/25/25 12:30:00 AM,394.5,12.00,,,,,
313,11/25/25 01:00:00 AM,394.0,11.97,,,,,
314,11/25/25 01:30:00 AM,393.5,11.95,,,,,
315,11/25/25 02:00:00 AM,392.9,11.91,,,,,
316,11/25/25 02:30:00 AM,392.2,11.88,,,,,
317,11/25/25 03:00:00 AM,391.9,11.86,,,,,
318,11/25/25 03:30:00 AM,391.3,11.85,,,,,
319,11/25/25 04:00:00 AM,391.1,11.81,,,,,
320,11/25/25 04:30:00 AM,391.0,11.80,,,,,
321,11/25/25 05:00:00 AM,390.5,11.77,,,,,
322,11/25/25 05:30:00 AM,390.2,11.75,,,,,
323,11/25/25 06:00:00 AM,389.9,11.71,,,,,
324,11/25/25 06:30:00 AM,389.5,11.67,,,,,
325,11/25/25 07:00:00 AM,389.3,11.66,,,,,
326,11/25/25 07:30:00 AM,389.1,11.62,,,,,
327,11/25/25 08:00:00 AM,388.9,11.62,,,,,
328,11/25/25 08:30:00 AM,389.1,11.62,,,,,
329,11/25/25 09:00:00 AM,389.1,11.65,,,,,
330,11/25/25 09:30:00 AM,388.9,11.69,,,,,
331,11/25/25 10:00:00 AM,389.0,11.72,,,,,
332,11/25/25 10:30:00 AM,389.9,11.81,,,,,
333,11/25/25 11:00:00 AM,391.0,11.92,,,,,
334,11/25/25 11:30:00 AM,392.2,12.03,,,,,
335,11/25/25 12:00:00 PM,393.6,12.14,,,,,
336,11/25/25 12:30:00 PM,395.0,12.28,,,,,
337,11/25/25 01:00:00 PM,396.9,12.45,,,,,
338,11/25/25 01:30:00 PM,398.4,12.58,,,,,
339,11/25/25 02:00:00 PM,399.7,12.67,,,,,
340,11/25/25 02:30:00 PM,400.4,12.75,,,,,
341,11/25/25 03:00:00 PM,401.4,12.83,,,,,
342,11/25/25 03:30:00 PM,401.9,12.88,,,,,
343,11/25/25 04:00:00 PM,401.3,12.79,,,,,
344,11/25/25 04:30:00 PM,400.4,12.72,,,,,
345,11/25/25 05:00:00 PM,399.4,12.62,,,,,
346,11/25/25 05:30:00 PM,398.6,12.53,,,,,
347,11/25/25 06:00:00 PM,396.9,12.37,,,,,
348,11/25/25 06:30:00 PM,395.1,12.22,,,,,
349,11/25/25 07:00:00 PM,394.0,12.06,,,,,
350,11/25/25 07:30:00 PM,392.1,11.87,,,,,
351,11/25/25 08:00:00 PM,390.7,11.72,,,,,
352,11/25/25 08:30:00 PM,389.2,11.57,,,,,
353,11/25/25 09:00:00 PM,386.8,11.34,,,,,
354,11/25/25 09:30:00 PM,385.3,11.20,,,,,
355,11/25/25 10:00:00 PM,383.1,11.02,,,,,
356,11/25/25 10:30:00 PM,382.5,10.90,,,,,
357,11/25/25 11:00:00 PM,381.5,10.79,,,,,
358,11/25/25 11:30:00 PM,380.9,10.74,,,,,
359,11/26/25 12:00:00 AM,380.6,10.70,,,,,
360,11/26/25 12:30:00 AM,380.2,10.64,,,,,
361,11/26/25 01:00:00 AM,380.2,10.61,,,,,
362,11/26/25 01:30:00 AM,380.0,10.56,,,,,
363,11/26/25 02:00:00 AM,380.0,10.54,,,,,
364,11/26/25 02:30:00 AM,380.3,10.52,,,,,
365,11/26/25 03:00:00 AM,380.5,10.51,,,,,
366,11/26/25 03:30:00 AM,380.7,10.51,,,,,
367,11/26/25 04:00:00 AM,380.5,10.48,,,,,
368,11/26/25 04:30:00 AM,380.2,10.46,,,,,
369,11/26/25 05:00:00 AM,380.4,10.42,,,,,
370,11/26/25 05:30:00 AM,380.2,10.39,,,,,
371,11/26/25 06:00:00 AM,380.2,10.37,,,,,
372,11/26/25 06:30:00 AM,380.0,10.32,,,,,
373,11/26/25 07:00:00 AM,379.8,10.30,,,,,
374,11/26/25 07:30:00 AM,379.6,10.26,,,,,
375,11/26/25 08:00:00 AM,379.6,10.26,,,,,
376,11/26/25 08:30:00 AM,379.8,10.28,,,,,
377,11/26/25 09:00:00 AM,380.9,10.36,,,,,
378,11/26/25 09:30:00 AM,382.3,10.46,,,,,
379,11/26/25 10:00:00 AM,384.0,10.61,,,,,
380,11/26/25 10:30:00 AM,385.5,10.75,,,,,
381,11/26/25 11:00:00 AM,387.7,10.93,,,,,
382,11/26/25 11:30:00 AM,389.8,11.14,,,,,
383,11/26/25 12:00:00 PM,391.6,11.34,,,,,
384,11/26/25 12:30:00 PM,394.5,11.52,,,,,
385,11/26/25 01:00:00 PM,396.4,11.72,,,,,
386,11/26/25 01:30:00 PM,397.8,11.91,,,,,
387,11/26/25 02:00:00 PM,399.4,12.03,,,,,
388,11/26/25 02:30:00 PM,400.2,12.13,,,,,
389,11/26/25 03:00:00 PM,400.8,12.18,,,,,
390,11/26/25 03:30:00 PM,401.2,12.22,,,,,
391,11/26/25 04:00:00 PM,400.6,12.17,,,,,
392,11/26/25 04:30:00 PM,400.0,12.09,,,,,
393,11/26/25 05:00:00 PM,398.7,11.96,,,,,
394,11/26/25 05:30:00 PM,397.8,11.86,,,,,
395,11/26/25 06:00:00 PM,396.3,11.72,,,,,
396,11/26/25 06:30:00 PM,394.8,11.59,,,,,
397,11/26/25 07:00:00 PM,394.0,11.51,,,,,
398,11/26/25 07:30:00 PM,391.9,11.31,,,,,
399,11/26/25 08:00:00 PM,390.9,11.18,,,,,
400,11/26/25 08:30:00 PM,390.3,11.06,,,,,
401,11/26/25 09:00:00 PM,390.2,11.02,,,,,
402,11/26/25 09:30:00 PM,389.8,10.95,,,,,
403,11/26/25 10:00:00 PM,389.2,10.88,,,,,
404,11/26/25 10:30:00 PM,388.8,10.80,,,,,
405,11/26/25 11:00:00 PM,388.0,10.73,,,,,
406,11/26/25 11:30:00 PM,387.1,10.64,,,,,
407,11/27/25 12:00:00 AM,386.3,10.58,,,,,
408,11/27/25 12:30:00 AM,385.5,10.51,,,,,
409,11/27/25 01:00:00 AM,385.3,10.49,,,,,
410,11/27/25 01:30:00 AM,385.4,10.49,,,,,
411,11/27/25 02:00:00 AM,384.4,10.43,,,,,
412,11/27/25 02:30:00 AM,384.2,10.38,,,,,
413,11/27/25 03:00:00 AM,383.7,10.32,,,,,
414,11/27/25 03:30:00 AM,383.8,10.31,,,,,
415,11/27/25 04:00:00 AM,383.6,10.28,,,,,
416,11/27/25 04:30:00 AM,383.4,10.25,,,,,
417,11/27/25 05:00:00 AM,383.4,10.22,,,,,
418,11/27/25 05:30:00 AM,383.3,10.18,,,,,
419,11/27/25 06:00:00 AM,383.5,10.17,,,,,
420,11/27/25 06:30:00 AM,383.4,10.13,,,,,
421,11/27/25 07:00:00 AM,383.0,10.08,,,,,
422,11/27/25 07:30:00 AM,383.2,10.08,,,,,
423,11/27/25 08:00:00 AM,383.4,10.06,,,,,
424,11/27/25 08:30:00 AM,383.4,10.06,,,,,
425,11/27/25 09:00:00 AM,383.5,10.06,,,,,
426,11/27/25 09:30:00 AM,383.4,10.05,,,,,
427,11/27/25 10:00:00 AM,384.1,10.11,,,,,
428,11/27/25 10:30:00 AM,384.6,10.16,,,,,
429,11/27/25 11:00:00 AM,385.3,10.21,,,,,
430,11/27/25 11:30:00 AM,385.7,10.26,,,,,
431,11/27/25 12:00:00 PM,385.8,10.31,,,,,
432,11/27/25 12:30:00 PM,386.8,10.42,,,,,
433,11/27/25 01:00:00 PM,387.4,10.48,,,,,
434,11/27/25 01:30:00 PM,388.2,10.56,,,,,
435,11/27/25 02:00:00 PM,388.7,10.62,,,,,
436,11/27/25 02:30:00 PM,389.4,10.67,,,,,
437,11/27/25 03:00:00 PM,389.8,10.69,,,,,
438,11/27/25 03:30:00 PM,389.8,10.70,,,,,
439,11/27/25 04:00:00 PM,390.0,10.69,,,,,
440,11/27/25 04:30:00 PM,389.6,10.67,,,,,
441,11/27/25 05:00:00 PM,389.3,10.62,,,,,
442,11/27/25 05:30:00 PM,388.4,10.53,,,,,
443,11/27/25 06:00:00 PM,388.0,10.51,,,,,
444,11/27/25 06:30:00 PM,386.8,10.43,,,,,
445,11/27/25 07:00:00 PM,386.4,10.39,,,,,
446,11/27/25 07:30:00 PM,385.9,10.32,,,,,
447,11/27/25 08:00:00 PM,385.4,10.27,,,,,
448,11/27/25 08:30:00 PM,384.4,10.18,,,,,
449,11/27/25 09:00:00 PM,383.7,10.11,,,,,
450,11/27/25 09:30:00 PM,383.3,10.08,,,,,
451,11/27/25 10:00:00 PM,382.7,10.01,,,,,
452,11/27/25 10:30:00 PM,382.1,9.95,,,,,
453,11/27/25 11:00:00 PM,381.9,9.92,,,,,
