"Plot Title: 22310148"
"#","Date Time, GMT-08:00","Low Range, μS/cm (LGR S/N: 22310148, SEN S/N: 22310148)","Temp, °C (LGR S/N: 22310148, SEN S/N: 22310148)","Coupler Detached (LGR S/N: 22310148)","Coupler Attached (LGR S/N: 22310148)","Host Connected (LGR S/N: 22310148)","Stopped (LGR S/N: 22310148)","End Of File (LGR S/N: 22310148)"
99,12/20/25 03:00:00 PM,1.6,14.03,,,,,
100,12/20/25 03:30:00 PM,1.6,14.06,,,,,
101,12/20/25 04:00:00 PM,1.7,13.98,,,,,
102,12/20/25 04:30:00 PM,1.6,13.72,,,,,
103,12/20/25 05:00:00 PM,1.6,13.56,,,,,
104,12/20/25 05:30:00 PM,1.6,13.43,,,,,
105,12/20/25 06:00:00 PM,1.7,13.46,,,,,
106,12/20/25 06:30:00 PM,1.7,13.50,,,,,
107,12/20/25 07:00:00 PM,1.7,13.48,,,,,
108,12/20/25 07:30:00 PM,1.7,13.63,,,,,
109,12/20/25 08:00:00 PM,1.7,13.39,,,,,
110,12/20/25 08:30:00 PM,1.6,13.33,,,,,
111,12/20/25 09:00:00 PM,1.7,13.26,,,,,
112,12/20/25 09:30:00 PM,1.7,13.29,,,,,
113,12/20/25 10:00:00 PM,1.6,13.30,,,,,
114,12/20/25 10:30:00 PM,1.6,13.29,,,,,
115,12/20/25 11:00:00 PM,1.6,13.31,,,,,
116,12/20/25 11:30:00 PM,1.7,13.52,,,,,
117,12/21/25 12:00:00 AM,1.6,13.58,,,,,
118,12/21/25 12:30:00 AM,1.7,14.03,,,,,
119,12/21/25 01:00:00 AM,1.7,14.44,,,,,
120,12/21/25 01:30:00 AM,3.5,14.48,,,,,
121,12/21/25 02:00:00 AM,1.6,14.46,,,,,
122,12/21/25 02:30:00 AM,0.9,13.96,,,,,
123,12/21/25 03:00:00 AM,1.7,13.81,,,,,
124,12/21/25 03:30:00 AM,1.1,13.89,,,,,
125,12/21/25 04:00:00 AM,1.7,14.21,,,,,
126,12/21/25 04:30:00 AM,1.6,14.48,,,,,
127,12/21/25 05:00:00 AM,1.6,14.82,,,,,
128,12/21/25 05:30:00 AM,1.7,14.89,,,,,
129,12/21/25 06:00:00 AM,1.6,14.76,,,,,
130,12/21/25 06:30:00 AM,1.7,14.72,,,,,
131,12/21/25 07:00:00 AM,1.6,14.44,,,,,
132,12/21/25 07:30:00 AM,1.1,13.94,,,,,
133,12/21/25 08:00:00 AM,1.7,14.17,,,,,
134,12/21/25 08:30:00 AM,1.7,14.36,,,,,
135,12/21/25 09:00:00 AM,1.6,14.69,,,,,
136,12/21/25 09:30:00 AM,1.7,15.36,,,,,
137,12/21/25 10:00:00 AM,1.7,15.73,,,,,
138,12/21/25 10:30:00 AM,1.1,15.76,,,,,
139,12/21/25 11:00:00 AM,1.6,15.77,,,,,
140,12/21/25 11:30:00 AM,1.1,15.43,,,,,
141,12/21/25 12:00:00 PM,1.1,15.44,,,,,
142,12/21/25 12:30:00 PM,1.6,14.94,,,,,
143,12/21/25 01:00:00 PM,1.7,15.09,,,,,
144,12/21/25 01:30:00 PM,1.7,15.62,,,,,
145,12/21/25 02:00:00 PM,1.7,15.83,,,,,
146,12/21/25 02:30:00 PM,1.1,16.07,,,,,
147,12/21/25 03:00:00 PM,1.1,15.98,,,,,
148,12/21/25 03:30:00 PM,1.7,15.80,,,,,
149,12/21/25 04:00:00 PM,1.1,16.03,,,,,
150,12/21/25 04:30:00 PM,1.7,16.12,,,,,
151,12/21/25 05:00:00 PM,3.5,15.98,,,,,
152,12/21/25 05:30:00 PM,1.6,15.30,,,,,
153,12/21/25 06:00:00 PM,1.7,14.86,,,,,
154,12/21/25 06:30:00 PM,1.7,15.10,,,,,
155,12/21/25 07:00:00 PM,1.7,15.14,,,,,
156,12/21/25 07:30:00 PM,1.6,14.98,,,,,
157,12/21/25 08:00:00 PM,1.7,15.35,,,,,
158,12/21/25 08:30:00 PM,1.7,15.80,,,,,
159,12/21/25 09:00:00 PM,1.1,15.41,,,,,
160,12/21/25 09:30:00 PM,1.6,14.43,,,,,
161,12/21/25 10:00:00 PM,1.7,14.19,,,,,
162,12/21/25 10:30:00 PM,1.6,14.35,,,,,
163,12/21/25 11:00:00 PM,1.1,14.40,,,,,
164,12/21/25 11:30:00 PM,10.1,14.13,,,,,
165,12/22/25 12:00:00 AM,12.0,13.94,,,,,
166,12/22/25 12:30:00 AM,13.4,13.84,,,,,
167,12/22/25 01:00:00 AM,14.1,13.71,,,,,
168,12/22/25 01:30:00 AM,14.6,13.77,,,,,
169,12/22/25 02:00:00 AM,15.7,13.96,,,,,
170,12/22/25 02:30:00 AM,16.8,13.96,,,,,
171,12/22/25 03:00:00 AM,16.7,13.63,,,,,
172,12/22/25 03:30:00 AM,17.5,13.60,,,,,
173,12/22/25 04:00:00 AM,18.3,13.54,,,,,
174,12/22/25 04:30:00 AM,19.4,13.51,,,,,
175,12/22/25 05:00:00 AM,19.9,13.30,,,,,
176,12/22/25 05:30:00 AM,20.6,13.22,,,,,
177,12/22/25 06:00:00 AM,22.4,13.25,,,,,
178,12/22/25 06:30:00 AM,23.8,13.36,,,,,
179,12/22/25 07:00:00 AM,24.8,13.35,,,,,
180,12/22/25 07:30:00 AM,25.2,13.47,,,,,
181,12/22/25 08:00:00 AM,23.8,13.68,,,,,
182,12/22/25 08:30:00 AM,18.7,13.68,,,,,
183,12/22/25 09:00:00 AM,1.7,13.88,,,,,
184,12/22/25 09:30:00 AM,1.7,13.69,,,,,
185,12/22/25 10:00:00 AM,1.7,13.58,,,,,
186,12/22/25 10:30:00 AM,1.7,13.71,,,,,
187,12/22/25 11:00:00 AM,1.6,13.67,,,,,
188,12/22/25 11:30:00 AM,1.6,14.69,,,,,
189,12/22/25 12:00:00 PM,1.6,15.34,,,,,
190,12/22/25 12:30:00 PM,1.6,15.20,,,,,
191,12/22/25 01:00:00 PM,1.6,15.01,,,,,
192,12/22/25 01:30:00 PM,1.7,14.80,,,,,
193,12/22/25 02:00:00 PM,3.2,14.88,,,,,
194,12/22/25 02:30:00 PM,1.7,15.01,,,,,
195,12/22/25 03:00:00 PM,1.7,15.30,,,,,
196,12/22/25 03:30:00 PM,1.7,15.60,,,,,
197,12/22/25 04:00:00 PM,3.2,15.34,,,,,
198,12/22/25 04:30:00 PM,1.7,14.90,,,,,
199,12/22/25 05:00:00 PM,1.7,14.35,,,,,
200,12/22/25 05:30:00 PM,1.7,13.67,,,,,
201,12/22/25 06:00:00 PM,1.1,13.17,,,,,
202,12/22/25 06:30:00 PM,1.6,13.08,,,,,
203,12/22/25 07:00:00 PM,1.7,12.96,,,,,
204,12/22/25 07:30:00 PM,1.6,12.83,,,,,
205,12/22/25 08:00:00 PM,1.6,12.45,,,,,
206,12/22/25 08:30:00 PM,1.7,12.42,,,,,
207,12/22/25 09:00:00 PM,1.7,12.35,,,,,
208,12/22/25 09:30:00 PM,1.7,12.06,,,,,
209,12/22/25 10:00:00 PM,1.6,12.00,,,,,
210,12/22/25 10:30:00 PM,1.1,11.96,,,,,
211,12/22/25 11:00:00 PM,0.9,11.99,,,,,
212,12/22/25 11:30:00 PM,1.6,11.95,,,,,
213,12/23/25 12:00:00 AM,1.6,11.71,,,,,
214,12/23/25 12:30:00 AM,536.9,12.05,,,,,
215,12/23/25 01:00:00 AM,461.3,12.10,,,,,
216,12/23/25 01:30:00 AM,428.8,12.25,,,,,
217,12/23/25 02:00:00 AM,428.1,12.24,,,,,
218,12/23/25 02:30:00 AM,427.9,12.22,,,,,
219,12/23/25 03:00:00 AM,428.6,12.20,,,,,
220,12/23/25 03:30:00 AM,430.2,12.22,,,,,
221,12/23/25 04:00:00 AM,439.6,12.24,,,,,
222,12/23/25 04:30:00 AM,442.0,12.22,,,,,
223,12/23/25 05:00:00 AM,440.7,12.18,,,,,
224,12/23/25 05:30:00 AM,439.1,12.16,,,,,
225,12/23/25 06:00:00 AM,438.0,12.13,,,,,
226,12/23/25 06:30:00 AM,436.8,12.10,,,,,
227,12/23/25 07:00:00 AM,436.6,12.06,,,,,
228,12/23/25 07:30:00 AM,435.7,12.02,,,,,
229,12/23/25 08:00:00 AM,433.6,12.00,,,,,
230,12/23/25 08:30:00 AM,432.4,11.97,,,,,
231,12/23/25 09:00:00 AM,432.1,11.97,,,,,
232,12/23/25 09:30:00 AM,432.7,11.99,,,,,
233,12/23/25 10:00:00 AM,431.7,12.06,,,,,
234,12/23/25 10:30:00 AM,431.5,12.14,,,,,
235,12/23/25 11:00:00 AM,429.2,12.26,,,,,
236,12/23/25 11:30:00 AM,429.0,12.39,,,,,
237,12/23/25 12:00:00 PM,430.5,12.58,,,,,
238,12/23/25 12:30:00 PM,430.3,12.85,,,,,
239,12/23/25 01:00:00 PM,421.7,12.79,,,,,
240,12/23/25 01:30:00 PM,425.5,13.12,,,,,
241,12/23/25 02:00:00 PM,426.1,13.35,,,,,
242,12/23/25 02:30:00 PM,424.2,13.29,,,,,
243,12/23/25 03:00:00 PM,418.8,13.14,,,,,
244,12/23/25 03:30:00 PM,420.5,13.15,,,,,
245,12/23/25 04:00:00 PM,422.6,13.23,,,,,
246,12/23/25 04:30:00 PM,424.0,13.26,,,,,
247,12/23/25 05:00:00 PM,429.2,13.30,,,,,
248,12/23/25 05:30:00 PM,432.0,13.34,,,,,
249,12/23/25 06:00:00 PM,434.0,13.39,,,,,
250,12/23/25 06:30:00 PM,430.9,13.47,,,,,
251,12/23/25 07:00:00 PM,423.0,13.52,,,,,
252,12/23/25 07:30:00 PM,411.6,13.31,,,,,
253,12/23/25 08:00:00 PM,409.2,13.25,,,,,
254,12/23/25 08:30:00 PM,396.3,13.22,,,,,
255,12/23/25 09:00:00 PM,353.6,13.25,,,,,
256,12/23/25 09:30:00 PM,329.7,13.18,,,,,
257,12/23/25 10:00:00 PM,309.0,13.12,,,,,
258,12/23/25 10:30:00 PM,292.3,13.08,,,,,
259,12/23/25 11:00:00 PM,311.0,13.14,,,,,
260,12/23/25 11:30:00 PM,288.8,13.10,,,,,
261,12/24/25 12:00:00 AM,319.3,13.18,,,,,
262,12/24/25 12:30:00 AM,310.5,13.19,,,,,
263,12/24/25 01:00:00 AM,308.4,13.22,,,,,
264,12/24/25 01:30:00 AM,304.0,13.25,,,,,
265,12/24/25 02:00:00 AM,295.4,13.25,,,,,
266,12/24/25 02:30:00 AM,286.7,13.21,,,,,
267,12/24/25 03:00:00 AM,293.7,13.26,,,,,
268,12/24/25 03:30:00 AM,290.8,13.27,,,,,
269,12/24/25 04:00:00 AM,304.6,13.23,,,,,
270,12/24/25 04:30:00 AM,310.3,13.33,,,,,
271,12/24/25 05:00:00 AM,288.0,13.40,,,,,
272,12/24/25 05:30:00 AM,297.4,13.43,,,,,
273,12/24/25 06:00:00 AM,290.7,13.36,,,,,
274,12/24/25 06:30:00 AM,319.0,13.34,,,,,
275,12/24/25 07:00:00 AM,333.9,13.27,,,,,
276,12/24/25 07:30:00 AM,338.2,13.18,,,,,
277,12/24/25 08:00:00 AM,327.4,13.10,,,,,
278,12/24/25 08:30:00 AM,328.3,13.05,,,,,
279,12/24/25 09:00:00 AM,299.6,13.13,,,,,
280,12/24/25 09:30:00 AM,315.8,13.01,,,,,
281,12/24/25 10:00:00 AM,326.4,13.10,,,,,
282,12/24/25 10:30:00 AM,332.2,13.19,,,,,
283,12/24/25 11:00:00 AM,327.7,13.33,,,,,
284,12/24/25 11:30:00 AM,320.5,13.44,,,,,
285,12/24/25 12:00:00 PM,327.9,13.59,,,,,
286,12/24/25 12:30:00 PM,326.3,13.61,,,,,
287,12/24/25 01:00:00 PM,323.5,13.77,,,,,
288,12/24/25 01:30:00 PM,325.7,13.98,,,,,
289,12/24/25 02:00:00 PM,332.4,14.18,,,,,
290,12/24/25 02:30:00 PM,332.4,14.21,,,,,
291,12/24/25 03:00:00 PM,335.4,14.32,,,,,
292,12/24/25 03:30:00 PM,336.9,14.46,,,,,
293,12/24/25 04:00:00 PM,335.1,14.39,,,,,
294,12/24/25 04:30:00 PM,335.2,14.23,,,,,
295,12/24/25 05:00:00 PM,336.5,14.22,,,,,
296,12/24/25 05:30:00 PM,337.1,14.32,,,,,
297,12/24/25 06:00:00 PM,338.1,14.43,,,,,
298,12/24/25 06:30:00 PM,335.3,14.22,,,,,
299,12/24/25 07:00:00 PM,343.8,13.81,,,,,
300,12/24/25 07:30:00 PM,331.4,14.02,,,,,
301,12/24/25 08:00:00 PM,349.1,13.54,,,,,
302,12/24/25 08:30:00 PM,344.2,13.59,,,,,
303,12/24/25 09:00:00 PM,349.2,13.46,,,,,
304,12/24/25 09:30:00 PM,348.9,13.42,,,,,
305,12/24/25 10:00:00 PM,345.6,13.43,,,,,
306,12/24/25 10:30:00 PM,337.4,13.48,,,,,
307,12/24/25 11:00:00 PM,338.8,13.39,,,,,
308,12/24/25 11:30:00 PM,356.3,13.33,,,,,
309,12/25/25 12:00:00 AM,363.5,13.31,,,,,
310,12/25/25 12:30:00 AM,343.9,13.30,,,,,
311,12/25/25 01:00:00 AM,364.6,13.27,,,,,
312,12/25/25 01:30:00 AM,352.7,13.23,,,,,
313,12/25/25 02:00:00 AM,354.9,13.18,,,,,
314,12/25/25 02:30:00 AM,354.2,13.12,,,,,
315,12/25/25 03:00:00 AM,354.4,13.05,,,,,
316,12/25/25 03:30:00 AM,352.0,13.00,,,,,
317,12/25/25 04:00:00 AM,348.7,13.00,,,,,
318,12/25/25 04:30:00 AM,348.2,12.92,,,,,
319,12/25/25 05:00:00 AM,331.3,12.75,,,,,
320,12/25/25 05:30:00 AM,324.4,12.52,,,,,
321,12/25/25 06:00:00 AM,360.6,12.87,,,,,
322,12/25/25 06:30:00 AM,376.8,12.98,,,,,
323,12/25/25 07:00:00 AM,336.4,12.43,,,,,
324,12/25/25 07:30:00 AM,346.3,12.35,,,,,
325,12/25/25 08:00:00 AM,355.8,12.39,,,,,
326,12/25/25 08:30:00 AM,366.0,12.52,,,,,
327,12/25/25 09:00:00 AM,350.6,12.50,,,,,
328,12/25/25 09:30:00 AM,349.0,12.58,,,,,
329,12/25/25 10:00:00 AM,353.0,12.67,,,,,
330,12/25/25 10:30:00 AM,355.2,12.77,,,,,
331,12/25/25 11:00:00 AM,354.2,13.10,,,,,
332,12/25/25 11:30:00 AM,353.8,13.52,,,,,
333,12/25/25 12:00:00 PM,366.5,13.96,,,,,
334,12/25/25 12:30:00 PM,373.4,14.35,,,,,
335,12/25/25 01:00:00 PM,393.6,14.07,,,,,
336,12/25/25 01:30:00 PM,367.1,14.13,,,,,
337,12/25/25 02:00:00 PM,376.7,14.36,,,,,
338,12/25/25 02:30:00 PM,391.5,14.01,,,,,
339,12/25/25 03:00:00 PM,390.0,14.01,,,,,
340,12/25/25 03:30:00 PM,390.5,14.06,,,,,
341,12/25/25 04:00:00 PM,390.1,13.85,,,,,
342,12/25/25 04:30:00 PM,387.7,13.68,,,,,
343,12/25/25 05:00:00 PM,384.6,13.48,,,,,
344,12/25/25 05:30:00 PM,383.8,13.61,,,,,
345,12/25/25 06:00:00 PM,374.8,13.30,,,,,
346,12/25/25 06:30:00 PM,370.9,13.23,,,,,
347,12/25/25 07:00:00 PM,361.6,12.96,,,,,
348,12/25/25 07:30:00 PM,359.5,13.00,,,,,
349,12/25/25 08:00:00 PM,352.3,12.98,,,,,
350,12/25/25 08:30:00 PM,337.3,12.77,,,,,
351,12/25/25 09:00:00 PM,341.5,12.88,,,,,
352,12/25/25 09:30:00 PM,347.6,12.94,,,,,
353,12/25/25 10:00:00 PM,352.6,12.94,,,,,
354,12/25/25 10:30:00 PM,341.8,12.80,,,,,
355,12/25/25 11:00:00 PM,333.4,12.67,,,,,
356,12/25/25 11:30:00 PM,328.5,12.58,,,,,
357,12/26/25 12:00:00 AM,332.6,12.51,,,,,
358,12/26/25 12:30:00 AM,319.6,12.50,,,,,
359,12/26/25 01:00:00 AM,375.9,13.00,,,,,
360,12/26/25 01:30:00 AM,360.5,12.67,,,,,
361,12/26/25 02:00:00 AM,324.3,12.34,,,,,
362,12/26/25 02:30:00 AM,289.2,11.64,,,,,
363,12/26/25 03:00:00 AM,316.4,12.00,,,,,
364,12/26/25 03:30:00 AM,327.6,11.95,,,,,
365,12/26/25 04:00:00 AM,329.5,11.75,,,,,
366,12/26/25 04:30:00 AM,317.6,11.54,,,,,
367,12/26/25 05:00:00 AM,323.3,11.46,,,,,
368,12/26/25 05:30:00 AM,322.9,11.35,,,,,
369,12/26/25 06:00:00 AM,298.9,11.08,,,,,
370,12/26/25 06:30:00 AM,300.8,10.84,,,,,
371,12/26/25 07:00:00 AM,310.4,10.96,,,,,
372,12/26/25 07:30:00 AM,309.7,10.79,,,,,
373,12/26/25 08:00:00 AM,320.2,10.91,,,,,
374,12/26/25 08:30:00 AM,283.0,10.36,,,,,
375,12/26/25 09:00:00 AM,325.7,11.00,,,,,
376,12/26/25 09:30:00 AM,318.0,10.83,,,,,
377,12/26/25 10:00:00 AM,334.6,11.32,,,,,
378,12/26/25 10:30:00 AM,342.3,11.59,,,,,
379,12/26/25 11:00:00 AM,334.6,11.79,,,,,
380,12/26/25 11:30:00 AM,347.3,11.91,,,,,
381,12/26/25 12:00:00 PM,353.0,12.41,,,,,
382,12/26/25 12:30:00 PM,345.0,12.64,,,,,
383,12/26/25 01:00:00 PM,356.6,12.62,,,,,
384,12/26/25 01:30:00 PM,349.6,12.56,,,,,
385,12/26/25 02:00:00 PM,349.8,12.55,,,,,
386,12/26/25 02:30:00 PM,361.0,12.63,,,,,
387,12/26/25 03:00:00 PM,361.7,12.71,,,,,
388,12/26/25 03:30:00 PM,360.1,13.04,,,,,
389,12/26/25 04:00:00 PM,383.4,12.85,,,,,
390,12/26/25 04:30:00 PM,384.4,12.89,,,,,
391,12/26/25 05:00:00 PM,371.5,12.76,,,,,
392,12/26/25 05:30:00 PM,360.4,12.54,,,,,
393,12/26/25 06:00:00 PM,351.5,12.31,,,,,
394,12/26/25 06:30:00 PM,374.5,12.35,,,,,
395,12/26/25 07:00:00 PM,370.9,12.10,,,,,
396,12/26/25 07:30:00 PM,369.1,11.93,,,,,
397,12/26/25 08:00:00 PM,368.2,11.81,,,,,
398,12/26/25 08:30:00 PM,365.2,11.79,,,,,
399,12/26/25 09:00:00 PM,364.7,11.71,,,,,
400,12/26/25 09:30:00 PM,361.5,11.53,,,,,
401,12/26/25 10:00:00 PM,361.6,11.38,,,,,
402,12/26/25 10:30:00 PM,362.8,11.26,,,,,
403,12/26/25 11:00:00 PM,363.5,11.11,,,,,
404,12/26/25 11:30:00 PM,364.4,11.03,,,,,
405,12/27/25 12:00:00 AM,362.7,10.95,,,,,
406,12/27/25 12:30:00 AM,360.5,10.83,,,,,
407,12/27/25 01:00:00 AM,357.5,10.78,,,,,
408,12/27/25 01:30:00 AM,356.0,10.72,,,,,
409,12/27/25 02:00:00 AM,354.2,10.76,,,,,
410,12/27/25 02:30:00 AM,350.7,10.87,,,,,
411,12/27/25 03:00:00 AM,346.2,10.93,,,,,
412,12/27/25 03:30:00 AM,341.1,10.97,,,,,
413,12/27/25 04:00:00 AM,334.9,10.95,,,,,
414,12/27/25 04:30:00 AM,329.6,10.75,,,,,
415,12/27/25 05:00:00 AM,323.2,10.62,,,,,
416,12/27/25 05:30:00 AM,312.0,10.74,,,,,
417,12/27/25 06:00:00 AM,293.8,10.92,,,,,
418,12/27/25 06:30:00 AM,279.3,11.07,,,,,
419,12/27/25 07:00:00 AM,283.3,11.12,,,,,
420,12/27/25 07:30:00 AM,274.8,11.12,,,,,
421,12/27/25 08:00:00 AM,250.5,11.13,,,,,
422,12/27/25 08:30:00 AM,217.6,11.13,,,,,
423,12/27/25 09:00:00 AM,187.4,11.12,,,,,
424,12/27/25 09:30:00 AM,163.6,11.13,,,,,
425,12/27/25 10:00:00 AM,158.3,11.18,,,,,
426,12/27/25 10:30:00 AM,159.5,11.21,,,,,
427,12/27/25 11:00:00 AM,157.0,11.26,,,,,
428,12/27/25 11:30:00 AM,154.4,11.33,,,,,
429,12/27/25 12:00:00 PM,151.1,11.39,,,,,
430,12/27/25 12:30:00 PM,145.9,11.51,,,,,
431,12/27/25 01:00:00 PM,143.9,11.62,,,,,
432,12/27/25 01:30:00 PM,139.5,11.70,,,,,
433,12/27/25 02:00:00 PM,133.4,11.75,,,,,
434,12/27/25 02:30:00 PM,135.8,11.85,,,,,
435,12/27/25 03:00:00 PM,137.8,11.91,,,,,
436,12/27/25 03:30:00 PM,136.0,11.92,,,,,
437,12/27/25 04:00:00 PM,133.1,11.89,,,,,
438,12/27/25 04:30:00 PM,128.0,11.85,,,,,
439,12/27/25 05:00:00 PM,124.2,11.83,,,,,
440,12/27/25 05:30:00 PM,121.9,11.80,,,,,
441,12/27/25 06:00:00 PM,120.3,11.79,,,,,
442,12/27/25 06:30:00 PM,119.2,11.79,,,,,
443,12/27/25 07:00:00 PM,117.6,11.75,,,,,
444,12/27/25 07:30:00 PM,115.3,11.72,,,,,
445,12/27/25 08:00:00 PM,112.6,11.68,,,,,
446,12/27/25 08:30:00 PM,109.4,11.67,,,,,
447,12/27/25 09:00:00 PM,107.0,11.64,,,,,
448,12/27/25 09:30:00 PM,105.5,11.63,,,,,
449,12/27/25 10:00:00 PM,105.5,11.60,,,,,
450,12/27/25 10:30:00 PM,103.9,11.57,,,,,
451,12/27/25 11:00:00 PM,101.6,11.54,,,,,
452,12/27/25 11:30:00 PM,101.0,11.50,,,,,
453,12/28/25 12:00:00 AM,100.6,11.45,,,,,
