"Plot Title: 22368008"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 22368008, SEN S/N: 22368008)","Temp, °C (LGR S/N: 22368008, SEN S/N: 22368008)","Coupler Detached (LGR S/N: 22368008)","Coupler Attached (LGR S/N: 22368008)","Host Connected (LGR S/N: 22368008)","Stopped (LGR S/N: 22368008)","End Of File (LGR S/N: 22368008)"
101,11/01/25 12:00:00 PM,396.1,16.81,,,,,
102,11/01/25 12:30:00 PM,399.4,17.12,,,,,
103,11/01/25 01:00:00 PM,400.6,17.20,,,,,
104,11/01/25 01:30:00 PM,398.8,17.08,,,,,
105,11/01/25 02:00:00 PM,406.3,17.73,,,,,
106,11/01/25 02:30:00 PM,403.0,17.38,,,,,
107,11/01/25 03:00:00 PM,404.8,17.57,,,,,
108,11/01/25 03:30:00 PM,406.5,17.73,,,,,
109,11/01/25 04:00:00 PM,408.4,17.97,,,,,
110,11/01/25 04:30:00 PM,410.1,18.15,,,,,
111,11/01/25 05:00:00 PM,410.7,18.22,,,,,
112,11/01/25 05:30:00 PM,410.9,18.23,,,,,
113,11/01/25 06:00:00 PM,410.7,18.20,,,,,
114,11/01/25 06:30:00 PM,410.1,18.11,,,,,
115,11/01/25 07:00:00 PM,410.0,18.11,,,,,
116,11/01/25 07:30:00 PM,409.9,18.08,,,,,
117,11/01/25 08:00:00 PM,409.4,18.06,,,,,
118,11/01/25 08:30:00 PM,409.4,18.05,,,,,
119,11/01/25 09:00:00 PM,409.1,18.00,,,,,
120,11/01/25 09:30:00 PM,408.9,17.95,,,,,
121,11/01/25 10:00:00 PM,408.9,17.95,,,,,
122,11/01/25 10:30:00 PM,408.3,17.86,,,,,
123,11/01/25 11:00:00 PM,407.1,17.75,,,,,
124,11/01/25 11:30:00 PM,406.8,17.72,,,,,
125,11/02/25 12:00:00 AM,405.4,17.60,,,,,
126,11/02/25 12:30:00 AM,404.4,17.52,,,,,
127,11/02/25 01:00:00 AM,404.3,17.48,,,,,
128,11/02/25 01:30:00 AM,404.5,17.50,,,,,
129,11/02/25 02:00:00 AM,403.4,17.37,,,,,
130,11/02/25 02:30:00 AM,403.4,17.34,,,,,
131,11/02/25 03:00:00 AM,402.6,17.27,,,,,
132,11/02/25 03:30:00 AM,402.3,17.21,,,,,
133,11/02/25 04:00:00 AM,402.4,17.22,,,,,
134,11/02/25 04:30:00 AM,399.2,17.03,,,,,
135,11/02/25 05:00:00 AM,398.1,16.91,,,,,
136,11/02/25 05:30:00 AM,397.9,16.88,,,,,
137,11/02/25 06:00:00 AM,397.4,16.83,,,,,
138,11/02/25 06:30:00 AM,397.3,16.78,,,,,
139,11/02/25 07:00:00 AM,397.2,16.77,,,,,
140,11/02/25 07:30:00 AM,396.8,16.71,,,,,
141,11/02/25 08:00:00 AM,397.0,16.71,,,,,
142,11/02/25 08:30:00 AM,396.5,16.65,,,,,
143,11/02/25 09:00:00 AM,398.7,16.70,,,,,
144,11/02/25 09:30:00 AM,397.9,16.65,,,,,
145,11/02/25 10:00:00 AM,399.8,16.65,,,,,
146,11/02/25 10:30:00 AM,404.8,16.65,,,,,
147,11/02/25 11:00:00 AM,409.4,16.64,,,,,
148,11/02/25 11:30:00 AM,410.6,16.72,,,,,
149,11/02/25 12:00:00 PM,409.5,16.70,,,,,
150,11/02/25 12:30:00 PM,412.3,16.97,,,,,
151,11/02/25 01:00:00 PM,417.8,16.91,,,,,
152,11/02/25 01:30:00 PM,418.0,17.22,,,,,
153,11/02/25 02:00:00 PM,448.3,17.48,,,,,
154,11/02/25 02:30:00 PM,461.0,17.52,,,,,
155,11/02/25 03:00:00 PM,472.7,17.58,,,,,
156,11/02/25 03:30:00 PM,482.3,17.55,,,,,
157,11/02/25 04:00:00 PM,484.7,17.62,,,,,
158,11/02/25 04:30:00 PM,464.6,17.83,,,,,
159,11/02/25 05:00:00 PM,434.3,17.91,,,,,
160,11/02/25 05:30:00 PM,425.2,18.00,,,,,
161,11/02/25 06:00:00 PM,420.8,18.07,,,,,
162,11/02/25 06:30:00 PM,418.7,18.03,,,,,
163,11/02/25 07:00:00 PM,418.0,17.97,,,,,
164,11/02/25 07:30:00 PM,417.9,17.95,,,,,
165,11/02/25 08:00:00 PM,420.3,17.92,,,,,
166,11/02/25 08:30:00 PM,420.7,17.92,,,,,
167,11/02/25 09:00:00 PM,419.3,17.90,,,,,
168,11/02/25 09:30:00 PM,423.2,17.82,,,,,
169,11/02/25 10:00:00 PM,433.9,17.73,,,,,
170,11/02/25 10:30:00 PM,438.2,17.73,,,,,
171,11/02/25 11:00:00 PM,441.0,17.63,,,,,
172,11/02/25 11:30:00 PM,445.8,17.52,,,,,
173,11/03/25 12:00:00 AM,447.4,17.50,,,,,
174,11/03/25 12:30:00 AM,446.8,17.45,,,,,
175,11/03/25 01:00:00 AM,449.0,17.37,,,,,
176,11/03/25 01:30:00 AM,456.7,17.32,,,,,
177,11/03/25 02:00:00 AM,457.9,17.29,,,,,
178,11/03/25 02:30:00 AM,464.4,17.21,,,,,
179,11/03/25 03:00:00 AM,472.4,17.16,,,,,
180,11/03/25 03:30:00 AM,475.5,17.15,,,,,
181,11/03/25 04:00:00 AM,479.1,17.09,,,,,
182,11/03/25 04:30:00 AM,484.2,16.98,,,,,
183,11/03/25 05:00:00 AM,485.3,16.98,,,,,
184,11/03/25 05:30:00 AM,457.9,16.93,,,,,
185,11/03/25 06:00:00 AM,436.4,16.87,,,,,
186,11/03/25 06:30:00 AM,431.2,16.80,,,,,
187,11/03/25 07:00:00 AM,421.0,16.74,,,,,
188,11/03/25 07:30:00 AM,423.7,16.74,,,,,
189,11/03/25 08:00:00 AM,450.6,16.75,,,,,
190,11/03/25 08:30:00 AM,450.0,16.71,,,,,
191,11/03/25 09:00:00 AM,467.5,16.70,,,,,
192,11/03/25 09:30:00 AM,479.5,16.65,,,,,
193,11/03/25 10:00:00 AM,488.1,16.65,,,,,
194,11/03/25 10:30:00 AM,493.7,16.60,,,,,
195,11/03/25 11:00:00 AM,503.0,16.57,,,,,
196,11/03/25 11:30:00 AM,504.5,16.55,,,,,
197,11/03/25 12:00:00 PM,512.5,16.49,,,,,
198,11/03/25 12:30:00 PM,513.5,16.52,,,,,
199,11/03/25 01:00:00 PM,514.4,16.53,,,,,
200,11/03/25 01:30:00 PM,516.7,16.58,,,,,
201,11/03/25 02:00:00 PM,517.3,16.71,,,,,
202,11/03/25 02:30:00 PM,518.9,16.83,,,,,
203,11/03/25 03:00:00 PM,517.5,16.92,,,,,
204,11/03/25 03:30:00 PM,500.3,17.05,,,,,
205,11/03/25 04:00:00 PM,469.3,17.50,,,,,
206,11/03/25 04:30:00 PM,445.6,17.73,,,,,
207,11/03/25 05:00:00 PM,443.8,17.74,,,,,
208,11/03/25 05:30:00 PM,447.2,17.61,,,,,
209,11/03/25 06:00:00 PM,451.0,17.42,,,,,
210,11/03/25 06:30:00 PM,446.0,17.32,,,,,
211,11/03/25 07:00:00 PM,442.8,17.29,,,,,
212,11/03/25 07:30:00 PM,442.3,17.28,,,,,
213,11/03/25 08:00:00 PM,440.9,17.27,,,,,
214,11/03/25 08:30:00 PM,438.1,17.29,,,,,
215,11/03/25 09:00:00 PM,436.2,17.27,,,,,
216,11/03/25 09:30:00 PM,432.8,17.26,,,,,
217,11/03/25 10:00:00 PM,432.8,17.25,,,,,
218,11/03/25 10:30:00 PM,433.4,17.15,,,,,
219,11/03/25 11:00:00 PM,433.3,17.09,,,,,
220,11/03/25 11:30:00 PM,433.9,17.11,,,,,
221,11/04/25 12:00:00 AM,434.5,17.09,,,,,
222,11/04/25 12:30:00 AM,435.8,17.06,,,,,
223,11/04/25 01:00:00 AM,436.4,17.02,,,,,
224,11/04/25 01:30:00 AM,436.9,17.00,,,,,
225,11/04/25 02:00:00 AM,437.8,16.97,,,,,
226,11/04/25 02:30:00 AM,438.3,16.94,,,,,
227,11/04/25 03:00:00 AM,437.9,16.87,,,,,
228,11/04/25 03:30:00 AM,437.7,16.80,,,,,
229,11/04/25 04:00:00 AM,437.3,16.71,,,,,
230,11/04/25 04:30:00 AM,437.4,16.71,,,,,
231,11/04/25 05:00:00 AM,436.6,16.62,,,,,
232,11/04/25 05:30:00 AM,435.6,16.55,,,,,
233,11/04/25 06:00:00 AM,435.8,16.53,,,,,
234,11/04/25 06:30:00 AM,432.9,16.40,,,,,
235,11/04/25 07:00:00 AM,427.5,16.06,,,,,
236,11/04/25 07:30:00 AM,427.4,15.98,,,,,
237,11/04/25 08:00:00 AM,427.2,15.95,,,,,
238,11/04/25 08:30:00 AM,427.3,15.96,,,,,
239,11/04/25 09:00:00 AM,427.3,15.96,,,,,
240,11/04/25 09:30:00 AM,427.5,15.96,,,,,
241,11/04/25 10:00:00 AM,428.0,15.96,,,,,
242,11/04/25 10:30:00 AM,427.8,15.97,,,,,
243,11/04/25 11:00:00 AM,429.0,16.01,,,,,
244,11/04/25 11:30:00 AM,430.8,16.06,,,,,
245,11/04/25 12:00:00 PM,431.0,16.11,,,,,
246,11/04/25 12:30:00 PM,432.0,16.15,,,,,
247,11/04/25 01:00:00 PM,434.9,16.24,,,,,
248,11/04/25 01:30:00 PM,435.7,16.28,,,,,
249,11/04/25 02:00:00 PM,437.8,16.35,,,,,
250,11/04/25 02:30:00 PM,439.8,16.41,,,,,
251,11/04/25 03:00:00 PM,439.0,16.48,,,,,
252,11/04/25 03:30:00 PM,440.8,16.58,,,,,
253,11/04/25 04:00:00 PM,442.2,16.82,,,,,
254,11/04/25 04:30:00 PM,441.9,16.97,,,,,
255,11/04/25 05:00:00 PM,442.2,17.03,,,,,
256,11/04/25 05:30:00 PM,442.4,17.09,,,,,
257,11/04/25 06:00:00 PM,440.2,16.97,,,,,
258,11/04/25 06:30:00 PM,438.3,16.82,,,,,
259,11/04/25 07:00:00 PM,440.3,16.82,,,,,
260,11/04/25 07:30:00 PM,445.7,16.80,,,,,
261,11/04/25 08:00:00 PM,447.1,16.82,,,,,
262,11/04/25 08:30:00 PM,446.7,16.83,,,,,
263,11/04/25 09:00:00 PM,445.9,16.82,,,,,
264,11/04/25 09:30:00 PM,445.0,16.87,,,,,
265,11/04/25 10:00:00 PM,444.7,16.87,,,,,
266,11/04/25 10:30:00 PM,443.8,16.85,,,,,
267,11/04/25 11:00:00 PM,444.0,16.85,,,,,
268,11/04/25 11:30:00 PM,444.6,16.83,,,,,
269,11/05/25 12:00:00 AM,444.5,16.80,,,,,
270,11/05/25 12:30:00 AM,444.6,16.78,,,,,
271,11/05/25 01:00:00 AM,444.5,16.75,,,,,
272,11/05/25 01:30:00 AM,444.4,16.72,,,,,
273,11/05/25 02:00:00 AM,444.5,16.70,,,,,
274,11/05/25 02:30:00 AM,444.1,16.68,,,,,
275,11/05/25 03:00:00 AM,444.1,16.65,,,,,
276,11/05/25 03:30:00 AM,444.1,16.62,,,,,
277,11/05/25 04:00:00 AM,443.6,16.58,,,,,
278,11/05/25 04:30:00 AM,443.0,16.51,,,,,
279,11/05/25 05:00:00 AM,442.7,16.48,,,,,
280,11/05/25 05:30:00 AM,442.7,16.48,,,,,
281,11/05/25 06:00:00 AM,441.7,16.37,,,,,
282,11/05/25 06:30:00 AM,442.0,16.38,,,,,
283,11/05/25 07:00:00 AM,441.3,16.31,,,,,
284,11/05/25 07:30:00 AM,436.6,16.15,,,,,
285,11/05/25 08:00:00 AM,433.8,16.08,,,,,
286,11/05/25 08:30:00 AM,431.7,16.07,,,,,
287,11/05/25 09:00:00 AM,431.8,16.07,,,,,
288,11/05/25 09:30:00 AM,432.7,16.11,,,,,
289,11/05/25 10:00:00 AM,432.7,16.11,,,,,
290,11/05/25 10:30:00 AM,432.6,16.08,,,,,
291,11/05/25 11:00:00 AM,432.5,16.08,,,,,
292,11/05/25 11:30:00 AM,431.9,16.06,,,,,
293,11/05/25 12:00:00 PM,432.1,16.06,,,,,
294,11/05/25 12:30:00 PM,431.7,16.03,,,,,
295,11/05/25 01:00:00 PM,431.8,16.06,,,,,
296,11/05/25 01:30:00 PM,431.1,16.03,,,,,
297,11/05/25 02:00:00 PM,431.1,16.01,,,,,
298,11/05/25 02:30:00 PM,432.2,16.08,,,,,
299,11/05/25 03:00:00 PM,431.5,16.05,,,,,
300,11/05/25 03:30:00 PM,426.4,16.00,,,,,
301,11/05/25 04:00:00 PM,422.1,16.01,,,,,
302,11/05/25 04:30:00 PM,427.8,16.02,,,,,
303,11/05/25 05:00:00 PM,426.7,16.09,,,,,
304,11/05/25 05:30:00 PM,463.1,16.26,,,,,
305,11/05/25 06:00:00 PM,472.6,16.30,,,,,
306,11/05/25 06:30:00 PM,463.1,16.28,,,,,
307,11/05/25 07:00:00 PM,448.9,16.24,,,,,
308,11/05/25 07:30:00 PM,443.2,16.22,,,,,
309,11/05/25 08:00:00 PM,438.8,16.22,,,,,
310,11/05/25 08:30:00 PM,433.4,16.22,,,,,
311,11/05/25 09:00:00 PM,428.2,16.18,,,,,
312,11/05/25 09:30:00 PM,424.6,16.15,,,,,
313,11/05/25 10:00:00 PM,420.8,16.08,,,,,
314,11/05/25 10:30:00 PM,421.4,16.01,,,,,
315,11/05/25 11:00:00 PM,420.3,16.02,,,,,
316,11/05/25 11:30:00 PM,421.5,15.94,,,,,
317,11/06/25 12:00:00 AM,422.4,15.96,,,,,
318,11/06/25 12:30:00 AM,421.7,15.98,,,,,
319,11/06/25 01:00:00 AM,423.2,16.00,,,,,
320,11/06/25 01:30:00 AM,424.3,15.97,,,,,
321,11/06/25 02:00:00 AM,425.3,15.95,,,,,
322,11/06/25 02:30:00 AM,424.9,15.94,,,,,
323,11/06/25 03:00:00 AM,427.2,15.91,,,,,
324,11/06/25 03:30:00 AM,425.3,15.88,,,,,
325,11/06/25 04:00:00 AM,426.5,15.84,,,,,
326,11/06/25 04:30:00 AM,447.1,15.67,,,,,
327,11/06/25 05:00:00 AM,462.7,15.55,,,,,
328,11/06/25 05:30:00 AM,472.4,15.48,,,,,
329,11/06/25 06:00:00 AM,478.8,15.42,,,,,
330,11/06/25 06:30:00 AM,479.7,15.38,,,,,
331,11/06/25 07:00:00 AM,479.6,15.34,,,,,
332,11/06/25 07:30:00 AM,479.1,15.29,,,,,
333,11/06/25 08:00:00 AM,479.0,15.26,,,,,
334,11/06/25 08:30:00 AM,479.0,15.26,,,,,
335,11/06/25 09:00:00 AM,478.5,15.23,,,,,
336,11/06/25 09:30:00 AM,475.1,15.20,,,,,
337,11/06/25 10:00:00 AM,453.1,15.12,,,,,
338,11/06/25 10:30:00 AM,456.9,15.20,,,,,
339,11/06/25 11:00:00 AM,473.1,15.22,,,,,
340,11/06/25 11:30:00 AM,476.3,15.23,,,,,
341,11/06/25 12:00:00 PM,476.2,15.28,,,,,
342,11/06/25 12:30:00 PM,478.9,15.37,,,,,
343,11/06/25 01:00:00 PM,481.7,15.54,,,,,
344,11/06/25 01:30:00 PM,484.7,15.69,,,,,
345,11/06/25 02:00:00 PM,491.6,15.98,,,,,
346,11/06/25 02:30:00 PM,495.1,16.05,,,,,
347,11/06/25 03:00:00 PM,500.5,16.12,,,,,
348,11/06/25 03:30:00 PM,508.0,16.30,,,,,
349,11/06/25 04:00:00 PM,514.4,16.55,,,,,
350,11/06/25 04:30:00 PM,519.5,16.70,,,,,
351,11/06/25 05:00:00 PM,514.8,16.47,,,,,
352,11/06/25 05:30:00 PM,476.2,16.52,,,,,
353,11/06/25 06:00:00 PM,468.7,16.52,,,,,
354,11/06/25 06:30:00 PM,473.4,16.23,,,,,
355,11/06/25 07:00:00 PM,471.3,16.07,,,,,
356,11/06/25 07:30:00 PM,470.4,16.03,,,,,
357,11/06/25 08:00:00 PM,467.9,16.05,,,,,
358,11/06/25 08:30:00 PM,462.4,16.08,,,,,
359,11/06/25 09:00:00 PM,454.6,16.08,,,,,
360,11/06/25 09:30:00 PM,449.6,16.08,,,,,
361,11/06/25 10:00:00 PM,445.6,16.09,,,,,
362,11/06/25 10:30:00 PM,444.6,16.24,,,,,
363,11/06/25 11:00:00 PM,444.5,16.24,,,,,
364,11/06/25 11:30:00 PM,444.9,16.25,,,,,
365,11/07/25 12:00:00 AM,445.5,16.23,,,,,
366,11/07/25 12:30:00 AM,446.1,16.20,,,,,
367,11/07/25 01:00:00 AM,447.7,16.17,,,,,
368,11/07/25 01:30:00 AM,451.0,16.13,,,,,
369,11/07/25 02:00:00 AM,450.2,16.12,,,,,
370,11/07/25 02:30:00 AM,451.1,16.07,,,,,
371,11/07/25 03:00:00 AM,451.4,16.05,,,,,
372,11/07/25 03:30:00 AM,451.9,16.02,,,,,
373,11/07/25 04:00:00 AM,452.7,16.00,,,,,
374,11/07/25 04:30:00 AM,453.3,15.95,,,,,
375,11/07/25 05:00:00 AM,463.3,15.89,,,,,
376,11/07/25 05:30:00 AM,481.2,15.83,,,,,
377,11/07/25 06:00:00 AM,495.8,15.79,,,,,
378,11/07/25 06:30:00 AM,501.1,15.78,,,,,
379,11/07/25 07:00:00 AM,504.3,15.77,,,,,
380,11/07/25 07:30:00 AM,505.6,15.75,,,,,
381,11/07/25 08:00:00 AM,507.4,15.77,,,,,
382,11/07/25 08:30:00 AM,509.0,15.78,,,,,
383,11/07/25 09:00:00 AM,508.6,15.78,,,,,
384,11/07/25 09:30:00 AM,506.8,15.78,,,,,
385,11/07/25 10:00:00 AM,505.8,15.79,,,,,
386,11/07/25 10:30:00 AM,492.1,15.79,,,,,
387,11/07/25 11:00:00 AM,461.0,15.89,,,,,
388,11/07/25 11:30:00 AM,474.9,15.84,,,,,
389,11/07/25 12:00:00 PM,495.1,15.88,,,,,
390,11/07/25 12:30:00 PM,503.9,15.89,,,,,
391,11/07/25 01:00:00 PM,504.1,15.97,,,,,
392,11/07/25 01:30:00 PM,506.6,16.17,,,,,
393,11/07/25 02:00:00 PM,510.6,16.47,,,,,
394,11/07/25 02:30:00 PM,514.0,16.80,,,,,
395,11/07/25 03:00:00 PM,519.0,17.10,,,,,
396,11/07/25 03:30:00 PM,522.1,17.16,,,,,
397,11/07/25 04:00:00 PM,527.3,17.34,,,,,
398,11/07/25 04:30:00 PM,528.4,17.38,,,,,
399,11/07/25 05:00:00 PM,532.1,17.49,,,,,
400,11/07/25 05:30:00 PM,530.1,17.34,,,,,
401,11/07/25 06:00:00 PM,482.7,17.23,,,,,
402,11/07/25 06:30:00 PM,473.5,17.17,,,,,
403,11/07/25 07:00:00 PM,476.4,16.94,,,,,
404,11/07/25 07:30:00 PM,477.2,16.57,,,,,
405,11/07/25 08:00:00 PM,476.9,16.51,,,,,
406,11/07/25 08:30:00 PM,476.0,16.45,,,,,
407,11/07/25 09:00:00 PM,472.1,16.43,,,,,
408,11/07/25 09:30:00 PM,468.2,16.42,,,,,
409,11/07/25 10:00:00 PM,464.2,16.41,,,,,
410,11/07/25 10:30:00 PM,460.0,16.37,,,,,
411,11/07/25 11:00:00 PM,457.7,16.41,,,,,
412,11/07/25 11:30:00 PM,452.5,16.49,,,,,
413,11/08/25 12:00:00 AM,451.8,16.48,,,,,
414,11/08/25 12:30:00 AM,451.4,16.47,,,,,
415,11/08/25 01:00:00 AM,455.6,16.38,,,,,
416,11/08/25 01:30:00 AM,456.7,16.35,,,,,
417,11/08/25 02:00:00 AM,457.7,16.31,,,,,
418,11/08/25 02:30:00 AM,459.0,16.29,,,,,
419,11/08/25 03:00:00 AM,459.6,16.23,,,,,
420,11/08/25 03:30:00 AM,460.0,16.17,,,,,
421,11/08/25 04:00:00 AM,460.4,16.12,,,,,
422,11/08/25 04:30:00 AM,460.8,16.06,,,,,
423,11/08/25 05:00:00 AM,471.5,15.96,,,,,
424,11/08/25 05:30:00 AM,491.0,15.89,,,,,
425,11/08/25 06:00:00 AM,499.7,15.84,,,,,
426,11/08/25 06:30:00 AM,502.4,15.79,,,,,
427,11/08/25 07:00:00 AM,503.7,15.79,,,,,
428,11/08/25 07:30:00 AM,503.9,15.77,,,,,
429,11/08/25 08:00:00 AM,503.0,15.72,,,,,
430,11/08/25 08:30:00 AM,503.4,15.69,,,,,
431,11/08/25 09:00:00 AM,503.1,15.66,,,,,
432,11/08/25 09:30:00 AM,502.4,15.61,,,,,
433,11/08/25 10:00:00 AM,501.4,15.57,,,,,
434,11/08/25 10:30:00 AM,501.1,15.54,,,,,
435,11/08/25 11:00:00 AM,501.0,15.54,,,,,
436,11/08/25 11:30:00 AM,500.8,15.55,,,,,
437,11/08/25 12:00:00 PM,500.7,15.55,,,,,
438,11/08/25 12:30:00 PM,500.7,15.61,,,,,
439,11/08/25 01:00:00 PM,500.9,15.62,,,,,
440,11/08/25 01:30:00 PM,500.9,15.71,,,,,
441,11/08/25 02:00:00 PM,502.6,15.88,,,,,
442,11/08/25 02:30:00 PM,506.7,16.11,,,,,
443,11/08/25 03:00:00 PM,513.2,16.34,,,,,
444,11/08/25 03:30:00 PM,516.1,16.43,,,,,
445,11/08/25 04:00:00 PM,524.4,16.85,,,,,
446,11/08/25 04:30:00 PM,525.0,16.85,,,,,
447,11/08/25 05:00:00 PM,525.5,16.93,,,,,
448,11/08/25 05:30:00 PM,527.5,17.04,,,,,
449,11/08/25 06:00:00 PM,528.6,17.09,,,,,
450,11/08/25 06:30:00 PM,530.6,17.21,,,,,
451,11/08/25 07:00:00 PM,527.8,17.15,,,,,
452,11/08/25 07:30:00 PM,492.4,16.99,,,,,
453,11/08/25 08:00:00 PM,484.8,16.94,,,,,
